time,gFx,gFy,gFz,TgF
168.467000,-0.0606,0.9742,-0.0504,0.944
168.476000,-0.0479,0.9889,-0.0485,0.956
168.486000,-0.0410,0.9830,-0.0504,0.950
168.497000,-0.0694,0.9830,-0.0367,0.953
168.506000,-0.0626,0.9810,-0.0367,0.950
168.523000,-0.0636,0.9781,-0.0406,0.947
168.531000,-0.0674,0.9810,-0.0387,0.951
168.537000,-0.0752,0.9791,-0.0436,0.950
168.548000,-0.0674,0.9742,-0.0289,0.943
168.556000,-0.0733,0.9879,-0.0348,0.958
168.566000,-0.0664,0.9889,-0.0426,0.958
168.576000,-0.0655,0.9849,-0.0494,0.955
168.586000,-0.0792,0.9752,-0.0514,0.947
168.597000,-0.0821,0.9781,-0.0465,0.950
168.606000,-0.0772,0.9752,-0.0378,0.946
168.616000,-0.0577,0.9869,-0.0367,0.955
168.626000,-0.0655,0.9869,-0.0406,0.956
168.638000,-0.0762,0.9840,-0.0378,0.955
168.648000,-0.0704,0.9801,-0.0553,0.951
168.656000,-0.0801,0.9801,-0.0572,0.953
168.666000,-0.0811,0.9801,-0.0514,0.952
168.681000,-0.0801,0.9791,-0.0543,0.952
168.686000,-0.0587,0.9820,-0.0436,0.951
168.697000,-0.0538,0.9733,-0.0504,0.942
168.706000,-0.0626,0.9938,-0.0553,0.963
168.722000,-0.0615,0.9791,-0.0465,0.948
168.727000,-0.0743,0.9810,-0.0651,0.953
168.739000,-0.0880,0.9898,-0.0572,0.964
168.749000,-0.0664,0.9722,-0.0269,0.941
168.756000,-0.0606,0.9761,-0.0465,0.945
168.766000,-0.0430,0.9801,-0.0269,0.946
168.777000,-0.0401,0.9791,-0.0534,0.946
168.786000,-0.0459,0.9859,-0.0465,0.953
168.796000,-0.0459,0.9859,-0.0621,0.954
168.806000,-0.0469,0.9869,-0.0641,0.955
168.816000,-0.0450,0.9957,-0.0514,0.963
168.832000,-0.0430,0.9810,-0.0485,0.948
168.837000,-0.0479,0.9771,-0.0514,0.945
168.847000,-0.0401,0.9742,-0.0367,0.940
168.860000,-0.0322,0.9761,-0.0426,0.941
168.869000,-0.0333,0.9801,-0.0543,0.946
168.882000,-0.0440,0.9781,-0.0611,0.946
168.886000,-0.0401,0.9801,-0.0485,0.947
168.896000,-0.0479,0.9810,-0.0455,0.948
168.909000,-0.0440,0.9781,-0.0534,0.945
168.917000,-0.0420,0.9820,-0.0378,0.948
168.928000,-0.0430,0.9830,-0.0378,0.949
168.936000,-0.0391,0.9801,-0.0269,0.945
168.949000,-0.0371,0.9781,-0.0182,0.943
168.957000,-0.0459,0.9840,-0.0308,0.950
168.966000,-0.0596,0.9840,-0.0280,0.952
168.976000,-0.0626,0.9830,-0.0357,0.952
168.986000,-0.0587,0.9801,-0.0348,0.948
168.996000,-0.0587,0.9791,-0.0318,0.947
169.008000,-0.0547,0.9849,-0.0387,0.953
169.016000,-0.0430,0.9801,-0.0260,0.946
169.031000,-0.0518,0.9781,-0.0260,0.945
169.038000,-0.0498,0.9869,-0.0318,0.954
169.046000,-0.0538,0.9810,-0.0387,0.949
169.057000,-0.0636,0.9820,-0.0406,0.951
169.068000,-0.0664,0.9733,-0.0329,0.942
169.077000,-0.0664,0.9830,-0.0289,0.952
169.091000,-0.0459,0.9801,-0.0318,0.946
169.098000,-0.0430,0.9781,-0.0348,0.944
169.107000,-0.0547,0.9801,-0.0455,0.948
169.116000,-0.0518,0.9761,-0.0534,0.944
169.126000,-0.0577,0.9810,-0.0641,0.951
169.146000,-0.0723,0.9801,-0.0583,0.952
169.148000,-0.0723,0.9752,-0.0641,0.947
169.162000,-0.0645,0.9722,-0.0611,0.943
169.166000,-0.0645,0.9733,-0.0553,0.944
169.180000,-0.0459,0.9771,-0.0318,0.943
169.192000,-0.0479,0.9859,-0.0387,0.953
169.196000,-0.0333,0.9752,-0.0378,0.940
169.208000,-0.0440,0.9791,-0.0299,0.945
169.216000,-0.0391,0.9869,-0.0534,0.954
169.228000,-0.0430,0.9928,-0.0553,0.960
169.241000,-0.0547,0.9889,-0.0651,0.958
169.246000,-0.0606,0.9859,-0.0572,0.956
169.256000,-0.0704,0.9810,-0.0700,0.953
169.266000,-0.0733,0.9849,-0.0729,0.958
169.279000,-0.0782,0.9752,-0.0592,0.948
169.288000,-0.0664,0.9742,-0.0514,0.944
169.296000,-0.0626,0.9849,-0.0397,0.954
169.306000,-0.0587,0.9761,-0.0329,0.944
169.326000,-0.0567,0.9761,-0.0348,0.944
169.331000,-0.0557,0.9889,-0.0308,0.956
169.339000,-0.0615,0.9869,-0.0426,0.956
169.346000,-0.0606,0.9898,-0.0543,0.959
169.357000,-0.0733,0.9712,-0.0651,0.944
169.369000,-0.0792,0.9810,-0.0680,0.954
169.376000,-0.0752,0.9810,-0.0719,0.954
169.387000,-0.0674,0.9801,-0.0572,0.951
169.401000,-0.0664,0.9761,-0.0553,0.947
169.406000,-0.0547,0.9859,-0.0406,0.954
169.423000,-0.0508,0.9820,-0.0406,0.949
169.437000,-0.0489,0.9820,-0.0436,0.949
169.438000,-0.0538,0.9889,-0.0378,0.956
169.446000,-0.0626,0.9801,-0.0474,0.949
169.456000,-0.0762,0.9781,-0.0602,0.950
169.468000,-0.0850,0.9840,-0.0690,0.958
169.476000,-0.0880,0.9742,-0.0611,0.948
169.486000,-0.0704,0.9801,-0.0602,0.951
169.500000,-0.0596,0.9820,-0.0543,0.951
169.508000,-0.0615,0.9849,-0.0562,0.955
169.529000,-0.0645,0.9898,-0.0562,0.960
169.531000,-0.0684,0.9917,-0.0572,0.962
169.536000,-0.0713,0.9820,-0.0465,0.953
169.546000,-0.0762,0.9761,-0.0553,0.948
169.556000,-0.0694,0.9801,-0.0543,0.951
169.566000,-0.0743,0.9849,-0.0651,0.957
169.576000,-0.0743,0.9820,-0.0621,0.954
169.586000,-0.0880,0.9771,-0.0670,0.952
169.597000,-0.0626,0.9938,-0.0436,0.963
169.606000,-0.0498,0.9722,-0.0602,0.941
169.618000,-0.0587,0.9859,-0.0474,0.955
169.626000,-0.0547,0.9840,-0.0485,0.952
169.636000,-0.0498,0.9703,-0.0543,0.939
169.648000,-0.0636,0.9791,-0.0572,0.949
169.656000,-0.0615,0.9742,-0.0632,0.945
169.666000,-0.0587,0.9752,-0.0474,0.944
169.680000,-0.0587,0.9791,-0.0514,0.948
169.686000,-0.0636,0.9820,-0.0534,0.952
169.698000,-0.0596,0.9840,-0.0485,0.953
169.706000,-0.0664,0.9733,-0.0543,0.944
169.716000,-0.0713,0.9801,-0.0514,0.951
169.736000,-0.0674,0.9810,-0.0621,0.952
169.741000,-0.0615,0.9801,-0.0523,0.950
169.751000,-0.0636,0.9908,-0.0494,0.960
169.756000,-0.0528,0.9801,-0.0474,0.948
169.766000,-0.0538,0.9781,-0.0474,0.946
169.779000,-0.0655,0.9820,-0.0523,0.952
169.786000,-0.0626,0.9801,-0.0378,0.949
169.797000,-0.0645,0.9791,-0.0367,0.948
169.806000,-0.0655,0.9869,-0.0387,0.956
169.816000,-0.0645,0.9869,-0.0436,0.956
169.834000,-0.0801,0.9820,-0.0387,0.953
169.836000,-0.0704,0.9840,-0.0357,0.954
169.849000,-0.0684,0.9761,-0.0308,0.945
169.856000,-0.0615,0.9733,-0.0338,0.942
169.869000,-0.0713,0.9810,-0.0494,0.952
169.880000,-0.0626,0.9830,-0.0436,0.952
169.886000,-0.0664,0.9830,-0.0446,0.953
169.897000,-0.0606,0.9908,-0.0348,0.959
169.912000,-0.0508,0.9957,-0.0474,0.963
169.916000,-0.0733,0.9908,-0.0378,0.961
169.928000,-0.0850,0.9879,-0.0397,0.960
169.936000,-0.0615,0.9830,-0.0367,0.952
169.949000,-0.0792,0.9761,-0.0553,0.949
169.963000,-0.0743,0.9712,-0.0504,0.943
169.966000,-0.0645,0.9830,-0.0465,0.952
169.977000,-0.0557,0.9801,-0.0426,0.948
169.986000,-0.0479,0.9781,-0.0514,0.946
169.998000,-0.0498,0.9889,-0.0562,0.957
170.009000,-0.0440,0.9820,-0.0534,0.949
170.016000,-0.0371,0.9869,-0.0514,0.953
170.026000,-0.0342,0.9908,-0.0406,0.956
170.036000,-0.0401,0.9859,-0.0387,0.952
170.048000,-0.0479,0.9830,-0.0357,0.950
170.059000,-0.0547,0.9820,-0.0318,0.949
170.066000,-0.0567,0.9801,-0.0289,0.948
170.076000,-0.0596,0.9820,-0.0387,0.950
170.091000,-0.0528,0.9801,-0.0260,0.947
170.096000,-0.0528,0.9840,-0.0367,0.951
170.109000,-0.0577,0.9849,-0.0494,0.954
170.116000,-0.0636,0.9752,-0.0514,0.945
170.126000,-0.0606,0.9801,-0.0455,0.949
170.147000,-0.0557,0.9820,-0.0494,0.951
170.154000,-0.0615,0.9879,-0.0436,0.957
170.161000,-0.0655,0.9898,-0.0485,0.960
170.166000,-0.0557,0.9917,-0.0436,0.960
170.176000,-0.0577,0.9889,-0.0367,0.957
170.189000,-0.0655,0.9859,-0.0378,0.955
170.196000,-0.0655,0.9820,-0.0299,0.951
170.206000,-0.0596,0.9752,-0.0250,0.943
170.224000,-0.0606,0.9771,-0.0318,0.945
170.228000,-0.0440,0.9791,-0.0192,0.945
170.243000,-0.0528,0.9898,-0.0289,0.957
170.249000,-0.0479,0.9742,-0.0436,0.941
170.259000,-0.0547,0.9761,-0.0485,0.945
170.266000,-0.0587,0.9703,-0.0543,0.940
170.276000,-0.0606,0.9849,-0.0485,0.954
170.289000,-0.0479,0.9820,-0.0534,0.950
170.297000,-0.0538,0.9830,-0.0474,0.951
170.314000,-0.0498,0.9879,-0.0426,0.955
170.326000,-0.0430,0.9879,-0.0397,0.954
170.328000,-0.0430,0.9820,-0.0289,0.948
170.341000,-0.0606,0.9840,-0.0387,0.953
170.346000,-0.0645,0.9849,-0.0367,0.954
170.356000,-0.0538,0.9810,-0.0329,0.948
170.371000,-0.0528,0.9820,-0.0308,0.949
170.376000,-0.0528,0.9810,-0.0406,0.949
170.388000,-0.0577,0.9801,-0.0378,0.948
170.396000,-0.0528,0.9869,-0.0338,0.954
170.406000,-0.0538,0.9840,-0.0455,0.952
170.425000,-0.0636,0.9889,-0.0378,0.958
170.434000,-0.0606,0.9859,-0.0329,0.954
170.437000,-0.0636,0.9869,-0.0329,0.956
170.446000,-0.0694,0.9840,-0.0494,0.954
170.457000,-0.0704,0.9781,-0.0406,0.948
170.467000,-0.0704,0.9791,-0.0357,0.949
170.479000,-0.0704,0.9879,-0.0308,0.957
170.487000,-0.0567,0.9830,-0.0162,0.950
170.497000,-0.0489,0.9761,-0.0162,0.942
170.506000,-0.0420,0.9820,-0.0329,0.948
170.525000,-0.0538,0.9830,-0.0269,0.950
170.532000,-0.0596,0.9820,-0.0289,0.950
170.537000,-0.0626,0.9840,-0.0318,0.952
170.547000,-0.0587,0.9801,-0.0338,0.948
170.556000,-0.0615,0.9673,-0.0308,0.936
170.567000,-0.0577,0.9781,-0.0201,0.945
170.576000,-0.0430,0.9771,-0.0152,0.942
170.586000,-0.0479,0.9830,-0.0211,0.949
170.598000,-0.0430,0.9879,-0.0192,0.953
170.606000,-0.0420,1.0045,-0.0289,0.970
170.616000,-0.0371,1.0133,-0.0367,0.979
170.626000,-0.0518,0.9996,-0.0211,0.966
170.641000,-0.0626,0.9928,-0.0280,0.961
170.651000,-0.0723,0.9869,-0.0397,0.957
170.656000,-0.0538,0.9761,-0.0211,0.943
170.666000,-0.0430,0.9663,-0.0318,0.932
170.676000,-0.0342,0.9684,-0.0231,0.933
170.688000,-0.0479,0.9781,-0.0171,0.944
170.697000,-0.0450,0.9869,-0.0123,0.952
170.706000,-0.0508,0.9712,-0.0201,0.938
170.717000,-0.0626,0.9791,-0.0240,0.947
170.729000,-0.0713,0.9791,-0.0231,0.948
170.736000,-0.0655,0.9752,-0.0171,0.944
170.747000,-0.0596,0.9684,-0.0113,0.936
170.759000,-0.0704,0.9752,-0.0211,0.944
170.766000,-0.0636,0.9810,-0.0182,0.949
170.776000,-0.0557,0.9898,-0.0035,0.956
170.788000,-0.0508,0.9889,-0.0074,0.955
170.800000,-0.0420,1.0094,-0.0074,0.974
170.806000,-0.0382,1.0152,-0.0143,0.980
170.816000,-0.0322,1.0074,-0.0231,0.972
170.836000,-0.0420,0.9966,-0.0289,0.962
170.838000,-0.0547,0.9947,-0.0260,0.962
170.846000,-0.0508,0.9801,-0.0485,0.948
170.856000,-0.0469,0.9889,-0.0357,0.955
170.867000,-0.0557,0.9928,-0.0465,0.961
170.878000,-0.0557,0.9869,-0.0348,0.955
170.886000,-0.0557,0.9712,-0.0436,0.940
170.900000,-0.0615,0.9733,-0.0387,0.942
170.909000,-0.0606,0.9654,-0.0289,0.934
170.916000,-0.0606,0.9693,-0.0211,0.937
170.932000,-0.0596,0.9722,-0.0054,0.940
170.941000,-0.0528,0.9791,-0.0045,0.945
170.949000,-0.0606,0.9840,0.0004,0.951
170.962000,-0.0518,0.9947,0.0131,0.961
170.968000,-0.0684,0.9889,-0.0074,0.957
170.976000,-0.0645,0.9859,-0.0162,0.954
170.986000,-0.0733,0.9791,-0.0201,0.949
170.996000,-0.0655,0.9908,-0.0192,0.959
171.014000,-0.0801,0.9898,-0.0182,0.960
171.016000,-0.0733,0.9869,-0.0152,0.956
171.026000,-0.0752,0.9791,-0.0162,0.949
171.036000,-0.0664,0.9898,-0.0152,0.958
171.048000,-0.0528,0.9791,-0.0045,0.945
171.059000,-0.0528,0.9781,0.0014,0.944
171.066000,-0.0469,0.9781,-0.0015,0.944
171.076000,-0.0352,0.9761,-0.0074,0.940
171.086000,-0.0538,0.9840,0.0014,0.950
171.096000,-0.0567,0.9849,-0.0143,0.952
171.111000,-0.0704,0.9859,-0.0123,0.955
171.116000,-0.0694,0.9840,-0.0103,0.953
171.126000,-0.0743,0.9859,-0.0162,0.955
171.147000,-0.0704,0.9947,-0.0162,0.964
171.151000,-0.0723,0.9889,-0.0211,0.958
171.161000,-0.0821,0.9801,-0.0260,0.951
171.166000,-0.0801,0.9752,-0.0201,0.946
171.176000,-0.0704,0.9801,-0.0152,0.949
171.191000,-0.0636,0.9830,-0.0162,0.951
171.205000,-0.0674,0.9879,-0.0143,0.956
171.208000,-0.0645,0.9908,-0.0201,0.959
171.226000,-0.0743,0.9898,-0.0162,0.959
171.227000,-0.0841,0.9889,-0.0094,0.960
171.239000,-0.0841,0.9898,-0.0103,0.961
171.246000,-0.0890,0.9869,-0.0182,0.959
171.261000,-0.0899,0.9810,-0.0133,0.953
171.268000,-0.0831,0.9791,-0.0133,0.950
171.276000,-0.0772,0.9684,-0.0074,0.938
171.290000,-0.0655,0.9830,-0.0026,0.951
171.297000,-0.0655,0.9869,-0.0094,0.955
171.306000,-0.0674,0.9966,-0.0201,0.965
171.318000,-0.0752,0.9987,-0.0211,0.968
171.327000,-0.1027,0.9810,-0.0436,0.957
171.345000,-0.1095,0.9849,-0.0485,0.962
171.349000,-0.1076,0.9781,-0.0514,0.955
171.356000,-0.1065,0.9752,-0.0397,0.951
171.367000,-0.0978,0.9722,-0.0220,0.946
171.376000,-0.0821,0.9791,-0.0045,0.950
171.388000,-0.0694,0.9859,-0.0035,0.954
171.396000,-0.0615,0.9849,-0.0035,0.952
171.406000,-0.0723,0.9840,-0.0113,0.953
171.420000,-0.0782,0.9771,-0.0162,0.947
171.426000,-0.0890,0.9898,-0.0201,0.962
171.438000,-0.0831,0.9859,-0.0308,0.957
171.446000,-0.0782,0.9869,-0.0308,0.958
171.457000,-0.0694,0.9810,-0.0250,0.950
171.469000,-0.0626,0.9830,-0.0171,0.951
171.476000,-0.0645,0.9898,-0.0171,0.958
171.486000,-0.0498,0.9898,-0.0211,0.956
171.496000,-0.0450,0.9957,-0.0133,0.961
171.507000,-0.0420,0.9820,-0.0054,0.947
171.518000,-0.0459,0.9889,-0.0201,0.955
171.526000,-0.0420,0.9908,-0.0162,0.956
171.542000,-0.0489,0.9849,-0.0162,0.951
171.549000,-0.0606,0.9859,-0.0280,0.954
171.556000,-0.0626,0.9869,-0.0426,0.956
171.566000,-0.0723,0.9966,-0.0318,0.966
171.576000,-0.0811,0.9879,-0.0474,0.960
171.586000,-0.0918,0.9830,-0.0465,0.957
171.598000,-0.1036,0.9810,-0.0367,0.956
171.606000,-0.0880,0.9771,-0.0289,0.949
171.616000,-0.0733,0.9722,-0.0182,0.942
171.626000,-0.0772,0.9742,-0.0143,0.944
171.637000,-0.0674,0.9771,-0.0103,0.946
171.647000,-0.0713,0.9791,-0.0054,0.948
171.656000,-0.0801,0.9820,-0.0171,0.953
171.669000,-0.0762,0.9781,-0.0113,0.948
171.676000,-0.0684,0.9830,-0.0045,0.951
171.691000,-0.0626,0.9898,-0.0064,0.957
171.703000,-0.0713,0.9820,-0.0064,0.951
171.706000,-0.0587,0.9869,-0.0113,0.954
171.719000,-0.0567,0.9917,-0.0084,0.958
171.737000,-0.0655,0.9869,-0.0103,0.955
171.738000,-0.0596,0.9869,-0.0152,0.954
171.749000,-0.0713,0.9889,-0.0143,0.958
171.756000,-0.0664,0.9889,-0.0182,0.957
171.767000,-0.0664,0.9869,-0.0192,0.955
171.776000,-0.0645,0.9801,-0.0201,0.948
171.786000,-0.0508,0.9771,-0.0094,0.943
171.796000,-0.0557,0.9840,-0.0182,0.951
171.806000,-0.0557,0.9791,-0.0123,0.946
171.816000,-0.0606,0.9898,-0.0113,0.957
171.835000,-0.0684,0.9879,-0.0113,0.956
171.840000,-0.0752,0.9889,-0.0182,0.959
171.846000,-0.0811,0.9966,-0.0162,0.967
171.856000,-0.0801,0.9879,-0.0240,0.959
171.866000,-0.0752,0.9820,-0.0201,0.952
171.876000,-0.0811,0.9820,-0.0162,0.953
171.887000,-0.0752,0.9889,-0.0220,0.959
171.897000,-0.0626,0.9801,-0.0113,0.948
171.910000,-0.0733,0.9830,-0.0211,0.953
171.916000,-0.0880,0.9820,-0.0280,0.954
171.933000,-0.1007,0.9840,-0.0171,0.958
171.938000,-0.0782,0.9673,-0.0171,0.938
171.947000,-0.1007,0.9761,-0.0250,0.950
171.956000,-0.1016,0.9820,-0.0231,0.956
171.966000,-0.0918,0.9733,-0.0152,0.946
171.978000,-0.0909,0.9752,-0.0220,0.948
171.986000,-0.1016,0.9771,-0.0211,0.951
171.996000,-0.1085,0.9712,-0.0201,0.947
172.009000,-0.0918,0.9791,-0.0289,0.952
172.016000,-0.0929,0.9781,-0.0240,0.951
172.027000,-0.0899,0.9879,-0.0240,0.960
172.036000,-0.0978,0.9771,-0.0436,0.952
172.048000,-0.0899,0.9791,-0.0387,0.952
172.060000,-0.0860,0.9771,-0.0387,0.950
172.066000,-0.0841,0.9849,-0.0348,0.957
172.076000,-0.0762,0.9830,-0.0220,0.953
172.093000,-0.0664,0.9820,-0.0308,0.951
172.098000,-0.0752,0.9859,-0.0289,0.956
172.110000,-0.0733,0.9801,-0.0308,0.950
172.116000,-0.0733,0.9801,-0.0367,0.950
172.127000,-0.0723,0.9810,-0.0348,0.951
172.137000,-0.0664,0.9859,-0.0378,0.955
172.146000,-0.0684,0.9830,-0.0378,0.953
172.160000,-0.0664,0.9810,-0.0231,0.950
172.168000,-0.0743,0.9879,-0.0220,0.958
172.176000,-0.0674,0.9810,-0.0084,0.949
172.191000,-0.0713,0.9879,-0.0220,0.957
172.199000,-0.0733,0.9840,-0.0260,0.954
172.207000,-0.0704,0.9849,-0.0220,0.954
172.216000,-0.0762,0.9830,-0.0231,0.953
172.226000,-0.0821,0.9801,-0.0299,0.951
172.248000,-0.0684,0.9830,-0.0240,0.952
172.249000,-0.0567,0.9849,-0.0211,0.952
172.259000,-0.0596,0.9917,-0.0201,0.959
172.266000,-0.0636,0.9849,-0.0201,0.953
172.278000,-0.0664,0.9820,-0.0211,0.951
172.289000,-0.0674,0.9869,-0.0143,0.955
172.296000,-0.0587,0.9830,-0.0064,0.950
172.307000,-0.0606,0.9830,-0.0231,0.951
172.317000,-0.0636,0.9791,-0.0192,0.947
172.326000,-0.0636,0.9859,-0.0143,0.954
172.346000,-0.0752,0.9830,-0.0260,0.953
172.347000,-0.0743,0.9820,-0.0231,0.952
172.361000,-0.0811,0.9810,-0.0329,0.952
172.369000,-0.0674,0.9820,-0.0280,0.951
172.376000,-0.0655,0.9791,-0.0182,0.947
172.388000,-0.0704,0.9840,-0.0171,0.953
172.396000,-0.0664,0.9830,-0.0152,0.951
172.406000,-0.0577,0.9810,-0.0171,0.948
172.421000,-0.0674,0.9849,-0.0162,0.953
172.426000,-0.0655,0.9820,-0.0182,0.950
172.437000,-0.0636,0.9830,-0.0162,0.951
172.446000,-0.0733,0.9859,-0.0329,0.956
172.461000,-0.0694,0.9849,-0.0260,0.954
172.476000,-0.0909,0.9879,-0.0269,0.960
172.478000,-0.0752,0.9820,-0.0269,0.952
172.491000,-0.0792,0.9801,-0.0231,0.951
172.496000,-0.0752,0.9830,-0.0171,0.953
172.506000,-0.0752,0.9771,-0.0211,0.947
172.520000,-0.0664,0.9761,-0.0143,0.945
172.526000,-0.0782,0.9781,-0.0220,0.948
172.536000,-0.0762,0.9840,-0.0171,0.954
172.547000,-0.0733,0.9761,-0.0211,0.946
172.558000,-0.0752,0.9840,-0.0192,0.954
172.570000,-0.0713,0.9801,-0.0133,0.949
172.576000,-0.0801,0.9820,-0.0094,0.952
172.592000,-0.0782,0.9752,-0.0192,0.946
172.600000,-0.0713,0.9869,-0.0250,0.956
172.606000,-0.0752,0.9781,-0.0231,0.948
172.617000,-0.0772,0.9742,-0.0406,0.945
172.626000,-0.0801,0.9889,-0.0348,0.960
172.636000,-0.0850,0.9820,-0.0260,0.954
172.655000,-0.0733,0.9840,-0.0299,0.954
172.659000,-0.0733,0.9761,-0.0250,0.946
172.669000,-0.0674,0.9889,-0.0152,0.957
172.676000,-0.0704,0.9859,-0.0338,0.956
172.690000,-0.0782,0.9810,-0.0280,0.952
172.700000,-0.0792,0.9830,-0.0269,0.954
172.706000,-0.0792,0.9801,-0.0260,0.951
172.719000,-0.0752,0.9889,-0.0250,0.959
172.735000,-0.0831,0.9830,-0.0289,0.954
172.737000,-0.0782,0.9771,-0.0280,0.948
172.756000,-0.0743,0.9752,-0.0367,0.946
172.758000,-0.0713,0.9801,-0.0348,0.950
172.770000,-0.0733,0.9810,-0.0329,0.951
172.776000,-0.0645,0.9849,-0.0220,0.953
172.786000,-0.0655,0.9869,-0.0220,0.955
172.803000,-0.0694,0.9840,-0.0201,0.953
172.806000,-0.0733,0.9859,-0.0260,0.956
172.816000,-0.0733,0.9761,-0.0289,0.946
172.833000,-0.0782,0.9830,-0.0318,0.954
172.836000,-0.0743,0.9801,-0.0308,0.950
172.849000,-0.0713,0.9830,-0.0289,0.953
172.856000,-0.0704,0.9810,-0.0299,0.951
172.868000,-0.0713,0.9771,-0.0260,0.947
172.881000,-0.0704,0.9810,-0.0240,0.950
172.886000,-0.0743,0.9820,-0.0250,0.952
172.906000,-0.0801,0.9820,-0.0201,0.953
172.909000,-0.0723,0.9761,-0.0192,0.946
172.916000,-0.0762,0.9781,-0.0171,0.948
172.927000,-0.0733,0.9879,-0.0269,0.958
172.936000,-0.0723,0.9917,-0.0240,0.961
172.953000,-0.0792,0.9801,-0.0338,0.951
172.959000,-0.0869,0.9849,-0.0299,0.957
172.967000,-0.0811,0.9820,-0.0299,0.953
172.980000,-0.0674,0.9840,-0.0220,0.953
172.993000,-0.0733,0.9781,-0.0289,0.948
172.996000,-0.0723,0.9840,-0.0201,0.953
173.010000,-0.0772,0.9849,-0.0162,0.955
173.016000,-0.0713,0.9830,-0.0240,0.952
173.027000,-0.0811,0.9810,-0.0308,0.952
173.036000,-0.0723,0.9840,-0.0192,0.953
173.046000,-0.0694,0.9840,-0.0260,0.953
173.066000,-0.0606,0.9820,-0.0192,0.950
173.073000,-0.0655,0.9830,-0.0192,0.951
173.076000,-0.0655,0.9820,-0.0220,0.951
173.086000,-0.0821,0.9761,-0.0329,0.948
173.096000,-0.0811,0.9801,-0.0289,0.951
173.107000,-0.0752,0.9879,-0.0378,0.958
173.116000,-0.0752,0.9849,-0.0280,0.955
173.128000,-0.0596,0.9849,-0.0240,0.953
173.136000,-0.0723,0.9840,-0.0201,0.953
173.151000,-0.0762,0.9869,-0.0308,0.957
173.160000,-0.0733,0.9752,-0.0250,0.945
173.166000,-0.0743,0.9849,-0.0308,0.955
173.176000,-0.0626,0.9889,-0.0260,0.957
173.192000,-0.0557,0.9820,-0.0250,0.949
173.196000,-0.0596,0.9859,-0.0240,0.954
173.209000,-0.0782,0.9889,-0.0289,0.959
173.216000,-0.0723,0.9889,-0.0289,0.959
173.226000,-0.0752,0.9840,-0.0231,0.954
173.244000,-0.0831,0.9801,-0.0318,0.952
173.250000,-0.0899,0.9771,-0.0397,0.950
173.260000,-0.0811,0.9791,-0.0280,0.950
173.266000,-0.0752,0.9771,-0.0280,0.947
173.276000,-0.0801,0.9820,-0.0201,0.953
173.286000,-0.0762,0.9742,-0.0231,0.944
173.296000,-0.0821,0.9761,-0.0201,0.947
173.306000,-0.0811,0.9820,-0.0220,0.953
173.316000,-0.0841,0.9849,-0.0260,0.956
173.326000,-0.0880,0.9830,-0.0201,0.955
173.352000,-0.0801,0.9801,-0.0220,0.951
173.370000,-0.0782,0.9791,-0.0269,0.950
173.371000,-0.0713,0.9869,-0.0289,0.956
173.372000,-0.0664,0.9820,-0.0231,0.951
173.376000,-0.0674,0.9810,-0.0220,0.950
173.394000,-0.0547,0.9859,-0.0318,0.953
173.396000,-0.0547,0.9859,-0.0318,0.953
173.408000,-0.0674,0.9830,-0.0260,0.952
173.418000,-0.0704,0.9801,-0.0348,0.950
173.427000,-0.0792,0.9801,-0.0465,0.952
173.440000,-0.0606,0.9801,-0.0308,0.948
173.447000,-0.0723,0.9810,-0.0299,0.951
173.462000,-0.0694,0.9830,-0.0260,0.952
173.477000,-0.0713,0.9801,-0.0269,0.950
173.478000,-0.0752,0.9810,-0.0211,0.951
173.486000,-0.0743,0.9810,-0.0171,0.951
173.496000,-0.0694,0.9733,-0.0231,0.942
173.506000,-0.0606,0.9644,-0.0523,0.934
173.519000,-0.1027,0.9977,-0.0211,0.972
173.526000,-0.0772,0.9830,-0.0250,0.953
173.536000,-0.0567,0.9752,-0.0211,0.942
173.550000,-0.0752,0.9928,-0.0308,0.963
173.559000,-0.0743,0.9801,-0.0171,0.950
173.567000,-0.0713,0.9781,-0.0269,0.948
173.577000,-0.0782,0.9820,-0.0220,0.952
173.588000,-0.0811,0.9869,-0.0280,0.958
173.596000,-0.0762,0.9810,-0.0378,0.952
173.606000,-0.0772,0.9810,-0.0329,0.952
173.618000,-0.0821,0.9840,-0.0338,0.955
173.627000,-0.0772,0.9859,-0.0318,0.956
173.636000,-0.0752,0.9801,-0.0338,0.951
173.654000,-0.0636,0.9879,-0.0299,0.956
173.656000,-0.0674,0.9722,-0.0338,0.942
173.667000,-0.0743,0.9917,-0.0289,0.962
173.676000,-0.0694,0.9869,-0.0289,0.956
173.686000,-0.0636,0.9761,-0.0220,0.944
173.700000,-0.0762,0.9810,-0.0367,0.952
173.706000,-0.0684,0.9879,-0.0348,0.957
173.716000,-0.0626,0.9801,-0.0299,0.948
173.726000,-0.0792,0.9781,-0.0357,0.949
173.736000,-0.0752,0.9752,-0.0357,0.946
173.752000,-0.0684,0.9830,-0.0318,0.952
173.757000,-0.0782,0.9849,-0.0250,0.955
173.768000,-0.0772,0.9801,-0.0338,0.951
173.781000,-0.0801,0.9801,-0.0318,0.951
173.787000,-0.0801,0.9781,-0.0367,0.949
173.798000,-0.0762,0.9712,-0.0250,0.942
173.806000,-0.0801,0.9742,-0.0289,0.945
173.819000,-0.0694,0.9791,-0.0348,0.949
173.832000,-0.0664,0.9752,-0.0280,0.944
