time,gFx,gFy,gFz,gFTotal
2020-07-29 9:7:38.1890,0.248,0.988,-0.029,1.019
2020-07-29 9:7:38.1970,0.254,0.992,-0.025,1.024
2020-07-29 9:7:38.2070,0.251,0.986,-0.024,1.018
2020-07-29 9:7:38.2170,0.231,0.978,-0.03,1.005
2020-07-29 9:7:38.2270,0.244,0.984,-0.033,1.014
2020-07-29 9:7:38.2370,0.256,0.985,-0.044,1.019
2020-07-29 9:7:38.2470,0.244,0.978,-0.031,1.008
2020-07-29 9:7:38.2870,0.266,0.997,-0.002,1.032
2020-07-29 9:7:38.2870,0.266,0.997,-0.002,1.032
2020-07-29 9:7:38.2870,0.266,0.997,-0.002,1.032
2020-07-29 9:7:38.2890,0.266,0.997,-0.002,1.032
2020-07-29 9:7:38.2970,0.216,0.983,0.02,1.007
2020-07-29 9:7:38.3070,0.207,0.972,0.019,0.994
2020-07-29 9:7:38.3170,0.232,0.963,0.038,0.991
2020-07-29 9:7:38.3270,0.19,0.97,0.046,0.99
2020-07-29 9:7:38.3370,0.2,0.986,0.042,1.007
2020-07-29 9:7:38.3460,0.235,0.981,0.021,1.009
2020-07-29 9:7:38.3870,0.239,0.99,0.015,1.019
2020-07-29 9:7:38.3870,0.239,0.99,0.015,1.019
2020-07-29 9:7:38.3880,0.239,0.99,0.015,1.019
2020-07-29 9:7:38.3880,0.239,0.99,0.015,1.019
2020-07-29 9:7:38.3960,0.255,1.014,-0.026,1.046
2020-07-29 9:7:38.4060,0.272,1.023,-0.014,1.059
2020-07-29 9:7:38.4160,0.264,1.03,-0.0,1.063
2020-07-29 9:7:38.4260,0.23,1.016,-0.01,1.042
2020-07-29 9:7:38.4360,0.222,1.007,-0.023,1.031
2020-07-29 9:7:38.4470,0.226,1.027,-0.046,1.053
2020-07-29 9:7:38.4870,0.202,1.177,0.064,1.196
2020-07-29 9:7:38.4870,0.202,1.177,0.064,1.196
2020-07-29 9:7:38.4870,0.202,1.177,0.064,1.196
2020-07-29 9:7:38.4880,0.202,1.177,0.064,1.196
2020-07-29 9:7:38.4960,0.154,1.21,0.195,1.235
2020-07-29 9:7:38.5060,0.301,1.496,0.218,1.541
2020-07-29 9:7:38.5160,0.536,1.818,0.131,1.9
2020-07-29 9:7:38.5260,0.463,1.478,0.1,1.552
2020-07-29 9:7:38.5360,0.457,1.525,-0.009,1.592
2020-07-29 9:7:38.5460,0.567,1.744,-0.083,1.836
2020-07-29 9:7:38.5850,0.507,2.033,0.661,2.197
2020-07-29 9:7:38.5850,0.507,2.033,0.661,2.197
2020-07-29 9:7:38.5850,0.507,2.033,0.661,2.197
2020-07-29 9:7:38.5870,0.494,2.085,0.74,2.267
2020-07-29 9:7:38.5960,0.568,2.209,0.741,2.398
2020-07-29 9:7:38.6060,0.783,2.141,0.803,2.417
2020-07-29 9:7:38.6160,0.573,2.351,0.55,2.482
2020-07-29 9:7:38.6260,0.357,2.245,0.241,2.286
2020-07-29 9:7:38.6360,-0.008,3.037,0.108,3.039
2020-07-29 9:7:38.6460,-0.119,3.33,0.38,3.354
2020-07-29 9:7:38.6850,0.186,1.09,0.423,1.184
2020-07-29 9:7:38.6850,0.186,1.09,0.423,1.184
2020-07-29 9:7:38.6850,0.186,1.09,0.423,1.184
2020-07-29 9:7:38.6870,0.126,1.309,0.436,1.385
2020-07-29 9:7:38.6950,0.338,1.313,0.526,1.454
2020-07-29 9:7:38.7050,0.647,1.636,0.433,1.812
2020-07-29 9:7:38.7150,0.742,1.651,0.386,1.851
2020-07-29 9:7:38.7250,0.659,1.446,0.317,1.62
2020-07-29 9:7:38.7360,0.558,1.118,0.216,1.268
2020-07-29 9:7:38.7450,0.509,0.76,0.172,0.931
2020-07-29 9:7:38.7900,0.654,0.324,0.129,0.741
2020-07-29 9:7:38.7900,0.654,0.324,0.129,0.741
2020-07-29 9:7:38.7900,0.654,0.324,0.129,0.741
2020-07-29 9:7:38.7900,0.654,0.324,0.129,0.741
2020-07-29 9:7:38.7950,0.675,0.296,0.134,0.749
2020-07-29 9:7:38.8050,0.66,0.227,0.136,0.711
2020-07-29 9:7:38.8150,0.626,0.172,0.138,0.664
2020-07-29 9:7:38.8250,0.587,0.156,0.16,0.628
2020-07-29 9:7:38.8360,0.536,0.167,0.209,0.599
2020-07-29 9:7:38.8450,0.475,0.18,0.253,0.567
2020-07-29 9:7:38.8900,0.369,0.368,0.383,0.647
2020-07-29 9:7:38.8900,0.369,0.368,0.383,0.647
2020-07-29 9:7:38.8900,0.369,0.368,0.383,0.647
2020-07-29 9:7:38.8900,0.369,0.368,0.383,0.647
2020-07-29 9:7:38.8950,0.314,0.402,0.423,0.663
2020-07-29 9:7:38.9050,0.267,0.454,0.45,0.693
2020-07-29 9:7:38.9150,0.241,0.553,0.441,0.747
2020-07-29 9:7:38.9250,0.216,0.704,0.415,0.845
2020-07-29 9:7:38.9350,0.147,0.801,0.381,0.899
2020-07-29 9:7:38.9450,0.024,0.891,0.332,0.951
2020-07-29 9:7:38.9850,-0.678,1.697,-0.048,1.828
2020-07-29 9:7:38.9850,-0.678,1.697,-0.048,1.828
2020-07-29 9:7:38.9850,-0.678,1.697,-0.048,1.828
2020-07-29 9:7:38.9860,-0.678,1.697,-0.048,1.828
2020-07-29 9:7:38.9950,-0.955,1.833,-0.115,2.07
2020-07-29 9:7:39.0040,-1.261,1.978,-0.177,2.352
2020-07-29 9:7:39.0150,-1.572,2.056,-0.234,2.599
2020-07-29 9:7:39.0240,-1.851,2.104,-0.298,2.818
2020-07-29 9:7:39.0340,-2.116,2.197,-0.395,3.076
2020-07-29 9:7:39.0440,-2.355,2.319,-0.48,3.34
2020-07-29 9:7:39.0840,-2.529,1.552,-0.421,2.997
2020-07-29 9:7:39.0850,-2.529,1.552,-0.421,2.997
2020-07-29 9:7:39.0850,-2.529,1.552,-0.421,2.997
2020-07-29 9:7:39.0860,-2.529,1.552,-0.421,2.997
2020-07-29 9:7:39.0940,-2.302,1.272,-0.326,2.65
2020-07-29 9:7:39.1040,-2.008,1.125,-0.186,2.309
2020-07-29 9:7:39.1140,-0.782,1.658,-0.212,1.845
2020-07-29 9:7:39.1240,-1.559,0.783,0.327,1.775
2020-07-29 9:7:39.1340,-2.262,-0.926,1.032,2.653
2020-07-29 9:7:39.1440,1.048,3.9,0.047,4.039
2020-07-29 9:7:39.1830,1.082,1.314,-1.098,2.026
2020-07-29 9:7:39.1840,1.082,1.314,-1.098,2.026
2020-07-29 9:7:39.1840,1.082,1.314,-1.098,2.026
2020-07-29 9:7:39.1850,0.276,0.85,-0.212,0.918
2020-07-29 9:7:39.1940,-0.025,0.871,0.309,0.925
2020-07-29 9:7:39.2040,0.122,0.957,0.343,1.024
2020-07-29 9:7:39.2140,0.377,0.916,-0.057,0.992
2020-07-29 9:7:39.2240,0.365,0.921,-0.165,1.004
2020-07-29 9:7:39.2340,0.359,0.949,-0.104,1.02
2020-07-29 9:7:39.2440,0.403,0.918,-0.116,1.009
2020-07-29 9:7:39.2850,0.347,0.953,0.062,1.016
2020-07-29 9:7:39.2860,0.347,0.953,0.062,1.016
2020-07-29 9:7:39.2860,0.347,0.953,0.062,1.016
2020-07-29 9:7:39.2860,0.347,0.953,0.062,1.016
2020-07-29 9:7:39.2940,0.327,0.941,0.036,0.997
2020-07-29 9:7:39.3040,0.331,0.96,0.085,1.019
2020-07-29 9:7:39.3140,0.327,0.96,0.089,1.018
2020-07-29 9:7:39.3240,0.344,0.96,0.102,1.025
2020-07-29 9:7:39.3340,0.344,0.957,0.11,1.023
2020-07-29 9:7:39.3440,0.352,0.953,0.065,1.018
2020-07-29 9:7:39.3880,0.43,0.94,0.057,1.035
2020-07-29 9:7:39.3880,0.43,0.94,0.057,1.035
2020-07-29 9:7:39.3890,0.43,0.94,0.057,1.035
2020-07-29 9:7:39.3890,0.43,0.94,0.057,1.035
2020-07-29 9:7:39.3930,0.37,0.943,0.072,1.016
2020-07-29 9:7:39.4030,0.353,0.937,0.069,1.004
2020-07-29 9:7:39.4130,0.304,0.932,0.066,0.983
2020-07-29 9:7:39.4230,0.428,0.936,0.116,1.036
2020-07-29 9:7:39.4330,0.363,0.933,0.105,1.007
2020-07-29 9:7:39.4430,0.31,0.928,0.1,0.984
2020-07-29 9:7:39.4860,0.401,0.962,0.13,1.05
2020-07-29 9:7:39.4860,0.401,0.962,0.13,1.05
2020-07-29 9:7:39.4860,0.401,0.962,0.13,1.05
2020-07-29 9:7:39.4860,0.401,0.962,0.13,1.05
2020-07-29 9:7:39.4930,0.348,0.939,0.071,1.004
2020-07-29 9:7:39.5030,0.372,0.94,0.037,1.012
2020-07-29 9:7:39.5130,0.388,0.966,0.09,1.045
2020-07-29 9:7:39.5230,0.354,0.973,0.103,1.041
2020-07-29 9:7:39.5330,0.403,0.983,0.097,1.067
2020-07-29 9:7:39.5430,0.388,0.995,0.113,1.074
2020-07-29 9:7:39.5870,0.298,1.008,0.093,1.055
2020-07-29 9:7:39.5870,0.298,1.008,0.093,1.055
2020-07-29 9:7:39.5870,0.298,1.008,0.093,1.055
2020-07-29 9:7:39.5870,0.298,1.008,0.093,1.055
2020-07-29 9:7:39.5930,0.328,1.067,0.112,1.122
2020-07-29 9:7:39.6030,0.409,1.223,0.115,1.295
2020-07-29 9:7:39.6130,0.453,1.313,0.1,1.393
2020-07-29 9:7:39.6230,0.439,1.287,0.126,1.366
2020-07-29 9:7:39.6330,0.431,1.276,0.073,1.349
2020-07-29 9:7:39.6430,0.411,1.323,0.001,1.385
2020-07-29 9:7:39.6830,0.592,1.451,-0.022,1.567
2020-07-29 9:7:39.6840,0.592,1.451,-0.022,1.567
2020-07-29 9:7:39.6840,0.592,1.451,-0.022,1.567
2020-07-29 9:7:39.6840,0.592,1.451,-0.022,1.567
2020-07-29 9:7:39.6930,0.65,1.578,0.11,1.71
2020-07-29 9:7:39.7030,0.629,1.819,0.277,1.945
2020-07-29 9:7:39.7130,0.599,1.837,0.399,1.973
2020-07-29 9:7:39.7230,0.465,1.835,0.618,1.991
2020-07-29 9:7:39.7330,0.647,2.117,0.591,2.291
2020-07-29 9:7:39.7430,0.787,2.005,0.663,2.254
2020-07-29 9:7:39.7850,0.324,2.605,0.183,2.631
2020-07-29 9:7:39.7850,0.324,2.605,0.183,2.631
2020-07-29 9:7:39.7860,0.324,2.605,0.183,2.631
2020-07-29 9:7:39.7860,0.324,2.605,0.183,2.631
2020-07-29 9:7:39.7920,0.257,2.764,0.412,2.806
2020-07-29 9:7:39.8020,0.048,2.241,0.482,2.293
2020-07-29 9:7:39.8120,0.322,1.503,0.809,1.737
2020-07-29 9:7:39.8230,0.315,1.056,0.872,1.405
2020-07-29 9:7:39.8320,0.291,1.326,0.618,1.492
2020-07-29 9:7:39.8420,0.275,0.909,0.42,1.038
2020-07-29 9:7:39.8830,0.868,1.048,0.189,1.374
2020-07-29 9:7:39.8830,0.868,1.048,0.189,1.374
2020-07-29 9:7:39.8830,0.868,1.048,0.189,1.374
2020-07-29 9:7:39.8830,0.868,1.048,0.189,1.374
2020-07-29 9:7:39.8920,0.749,0.74,0.05,1.054
2020-07-29 9:7:39.9020,0.707,0.545,-0.027,0.893
2020-07-29 9:7:39.9120,0.702,0.417,-0.065,0.819
2020-07-29 9:7:39.9230,0.725,0.401,-0.061,0.831
2020-07-29 9:7:39.9320,0.733,0.448,-0.045,0.86
2020-07-29 9:7:39.9420,0.735,0.511,-0.031,0.896
2020-07-29 9:7:39.9850,0.66,0.467,-0.06,0.811
2020-07-29 9:7:39.9850,0.66,0.467,-0.06,0.811
2020-07-29 9:7:39.9850,0.66,0.467,-0.06,0.811
2020-07-29 9:7:39.9850,0.66,0.467,-0.06,0.811
2020-07-29 9:7:39.9920,0.643,0.507,-0.052,0.82
2020-07-29 9:7:40.0020,0.631,0.58,-0.02,0.857
2020-07-29 9:7:40.0120,0.594,0.624,0.004,0.862
2020-07-29 9:7:40.0220,0.551,0.654,0.006,0.855
2020-07-29 9:7:40.0320,0.513,0.685,0.031,0.856
2020-07-29 9:7:40.0420,0.487,0.726,0.078,0.878
2020-07-29 9:7:40.0870,0.189,0.952,0.081,0.974
2020-07-29 9:7:40.0870,0.189,0.952,0.081,0.974
2020-07-29 9:7:40.0880,0.189,0.952,0.081,0.974
2020-07-29 9:7:40.0880,0.189,0.952,0.081,0.974
2020-07-29 9:7:40.0910,0.059,1.101,-0.003,1.103
2020-07-29 9:7:40.1010,-0.07,1.295,-0.097,1.301
2020-07-29 9:7:40.1110,-0.256,1.51,-0.195,1.544
2020-07-29 9:7:40.1210,-0.54,1.731,-0.285,1.836
2020-07-29 9:7:40.1310,-0.894,1.924,-0.334,2.148
2020-07-29 9:7:40.1410,-1.275,1.97,-0.343,2.372
2020-07-29 9:7:40.1830,-2.407,2.108,-0.485,3.236
2020-07-29 9:7:40.1830,-2.407,2.108,-0.485,3.236
2020-07-29 9:7:40.1830,-2.407,2.108,-0.485,3.236
2020-07-29 9:7:40.1830,-2.407,2.108,-0.485,3.236
2020-07-29 9:7:40.1910,-2.51,1.928,-0.471,3.2
2020-07-29 9:7:40.2010,-2.576,1.718,-0.417,3.124
2020-07-29 9:7:40.2110,-3.537,3.769,-1.073,5.279
2020-07-29 9:7:40.2210,-4.268,6.417,-0.094,7.707
2020-07-29 9:7:40.2310,-5.697,-0.869,1.501,5.955
2020-07-29 9:7:40.2410,-2.996,0.32,-1.007,3.177
2020-07-29 9:7:40.2840,1.276,1.664,0.263,2.113
2020-07-29 9:7:40.2840,1.276,1.664,0.263,2.113
2020-07-29 9:7:40.2850,1.276,1.664,0.263,2.113
2020-07-29 9:7:40.2850,1.276,1.664,0.263,2.113
2020-07-29 9:7:40.2910,0.107,1.813,0.093,1.819
2020-07-29 9:7:40.3010,0.031,0.828,-0.151,0.842
2020-07-29 9:7:40.3110,0.349,0.882,-0.114,0.955
2020-07-29 9:7:40.3210,0.365,0.859,-0.329,0.99
2020-07-29 9:7:40.3310,0.181,0.854,-0.181,0.892
2020-07-29 9:7:40.3410,0.217,1.021,0.165,1.057
2020-07-29 9:7:40.3830,0.221,0.936,-0.024,0.962
2020-07-29 9:7:40.3830,0.221,0.936,-0.024,0.962
2020-07-29 9:7:40.3840,0.221,0.936,-0.024,0.962
2020-07-29 9:7:40.3840,0.221,0.936,-0.024,0.962
2020-07-29 9:7:40.3910,0.305,0.972,0.013,1.019
2020-07-29 9:7:40.4010,0.337,0.975,-0.028,1.032
2020-07-29 9:7:40.4110,0.323,0.973,-0.016,1.025
2020-07-29 9:7:40.4210,0.303,0.98,0.026,1.026
2020-07-29 9:7:40.4310,0.307,0.981,0.023,1.028
2020-07-29 9:7:40.4410,0.316,0.975,0.013,1.025
2020-07-29 9:7:40.4820,0.32,0.971,0.011,1.022
2020-07-29 9:7:40.4820,0.32,0.971,0.011,1.022
2020-07-29 9:7:40.4820,0.32,0.971,0.011,1.022
2020-07-29 9:7:40.4830,0.32,0.971,0.011,1.022
2020-07-29 9:7:40.4900,0.311,0.97,0.011,1.019
2020-07-29 9:7:40.5010,0.315,0.967,-0.01,1.017
2020-07-29 9:7:40.5100,0.34,0.976,0.0,1.034
2020-07-29 9:7:40.5200,0.321,0.976,0.022,1.028
2020-07-29 9:7:40.5300,0.306,0.971,0.02,1.018
2020-07-29 9:7:40.5400,0.312,0.971,0.016,1.02
2020-07-29 9:7:40.5840,0.348,1.014,0.068,1.074
2020-07-29 9:7:40.5840,0.348,1.014,0.068,1.074
2020-07-29 9:7:40.5840,0.348,1.014,0.068,1.074
2020-07-29 9:7:40.5840,0.348,1.014,0.068,1.074
2020-07-29 9:7:40.5900,0.335,1.012,0.053,1.067
2020-07-29 9:7:40.6000,0.315,0.978,0.029,1.028
2020-07-29 9:7:40.6100,0.289,0.98,0.047,1.023
2020-07-29 9:7:40.6200,0.259,0.948,0.028,0.983
2020-07-29 9:7:40.6300,0.28,0.957,-0.022,0.997
2020-07-29 9:7:40.6400,0.316,0.994,-0.017,1.043
2020-07-29 9:7:40.6830,0.365,1.049,-0.045,1.112
2020-07-29 9:7:40.6840,0.365,1.049,-0.045,1.112
2020-07-29 9:7:40.6840,0.365,1.049,-0.045,1.112
2020-07-29 9:7:40.6840,0.365,1.049,-0.045,1.112
2020-07-29 9:7:40.6900,0.312,1.037,-0.024,1.083
2020-07-29 9:7:40.7000,0.306,1.072,-0.042,1.116
2020-07-29 9:7:40.7100,0.32,1.124,-0.006,1.169
2020-07-29 9:7:40.7200,0.32,1.189,0.03,1.232
2020-07-29 9:7:40.7300,0.351,1.214,0.019,1.264
2020-07-29 9:7:40.7400,0.328,1.267,0.02,1.309
2020-07-29 9:7:40.7800,0.509,1.618,0.111,1.7
2020-07-29 9:7:40.7800,0.509,1.618,0.111,1.7
2020-07-29 9:7:40.7810,0.509,1.618,0.111,1.7
2020-07-29 9:7:40.7810,0.509,1.618,0.111,1.7
2020-07-29 9:7:40.7890,0.451,1.515,0.23,1.597
2020-07-29 9:7:40.7990,0.504,1.716,0.199,1.8
2020-07-29 9:7:40.8100,0.59,1.804,0.175,1.906
2020-07-29 9:7:40.8200,0.633,2.04,0.25,2.151
2020-07-29 9:7:40.8290,0.587,2.09,0.485,2.224
2020-07-29 9:7:40.8400,0.46,2.008,0.703,2.177
2020-07-29 9:7:40.8800,0.587,2.536,0.323,2.623
2020-07-29 9:7:40.8800,0.587,2.536,0.323,2.623
2020-07-29 9:7:40.8800,0.587,2.536,0.323,2.623
2020-07-29 9:7:40.8800,0.587,2.536,0.323,2.623
2020-07-29 9:7:40.8890,0.632,2.198,0.413,2.324
2020-07-29 9:7:40.8990,0.306,1.848,0.592,1.964
2020-07-29 9:7:40.9090,0.622,1.284,0.67,1.576
2020-07-29 9:7:40.9190,0.411,1.512,0.417,1.621
2020-07-29 9:7:40.9290,0.435,1.277,0.39,1.404
2020-07-29 9:7:40.9390,0.422,1.009,0.521,1.211
2020-07-29 9:7:40.9840,0.482,0.99,0.225,1.124
2020-07-29 9:7:40.9850,0.482,0.99,0.225,1.124
2020-07-29 9:7:40.9850,0.482,0.99,0.225,1.124
2020-07-29 9:7:40.9850,0.482,0.99,0.225,1.124
2020-07-29 9:7:40.9890,0.415,0.771,0.128,0.885
2020-07-29 9:7:40.9990,0.437,0.659,0.076,0.794
2020-07-29 9:7:41.0090,0.468,0.579,0.02,0.745
2020-07-29 9:7:41.0190,0.511,0.561,-0.04,0.76
2020-07-29 9:7:41.0290,0.561,0.554,-0.073,0.792
2020-07-29 9:7:41.0390,0.601,0.555,-0.134,0.829
2020-07-29 9:7:41.0800,0.448,0.523,-0.078,0.693
2020-07-29 9:7:41.0800,0.448,0.523,-0.078,0.693
2020-07-29 9:7:41.0800,0.448,0.523,-0.078,0.693
2020-07-29 9:7:41.0800,0.448,0.523,-0.078,0.693
2020-07-29 9:7:41.0890,0.412,0.519,-0.04,0.664
2020-07-29 9:7:41.0990,0.412,0.545,-0.005,0.683
2020-07-29 9:7:41.1090,0.407,0.55,0.04,0.685
2020-07-29 9:7:41.1190,0.385,0.553,0.058,0.676
2020-07-29 9:7:41.1280,0.379,0.564,0.08,0.684
2020-07-29 9:7:41.1380,0.368,0.593,0.124,0.709
2020-07-29 9:7:41.1770,0.158,0.718,0.32,0.802
2020-07-29 9:7:41.1770,0.158,0.718,0.32,0.802
2020-07-29 9:7:41.1780,0.158,0.718,0.32,0.802
2020-07-29 9:7:41.1790,0.093,0.835,0.319,0.899
2020-07-29 9:7:41.1880,0.061,0.971,0.292,1.016
2020-07-29 9:7:41.1980,0.007,1.073,0.222,1.096
2020-07-29 9:7:41.2080,-0.065,1.145,0.14,1.155
2020-07-29 9:7:41.2180,-0.144,1.194,0.071,1.205
2020-07-29 9:7:41.2280,-0.261,1.315,-0.002,1.341
2020-07-29 9:7:41.2380,-0.406,1.473,-0.061,1.529
2020-07-29 9:7:41.2790,-1.102,1.778,-0.278,2.11
2020-07-29 9:7:41.2790,-1.102,1.778,-0.278,2.11
2020-07-29 9:7:41.2790,-1.102,1.778,-0.278,2.11
2020-07-29 9:7:41.2790,-1.102,1.778,-0.278,2.11
2020-07-29 9:7:41.2880,-1.312,1.809,-0.327,2.258
2020-07-29 9:7:41.2980,-1.52,1.826,-0.387,2.407
2020-07-29 9:7:41.3080,-1.688,1.817,-0.437,2.518
2020-07-29 9:7:41.3180,-1.813,1.766,-0.472,2.575
2020-07-29 9:7:41.3280,-1.9,1.703,-0.464,2.593
2020-07-29 9:7:41.3380,-1.926,1.598,-0.451,2.543
2020-07-29 9:7:41.3800,-1.711,1.868,-0.17,2.539
2020-07-29 9:7:41.3800,-1.711,1.868,-0.17,2.539
2020-07-29 9:7:41.3800,-1.711,1.868,-0.17,2.539
2020-07-29 9:7:41.3810,-1.711,1.868,-0.17,2.539
2020-07-29 9:7:41.3880,-1.778,1.979,0.37,2.686
2020-07-29 9:7:41.3980,-2.113,0.716,0.613,2.314
2020-07-29 9:7:41.4080,-1.171,0.086,0.59,1.314
2020-07-29 9:7:41.4180,0.03,1.645,0.188,1.656
2020-07-29 9:7:41.4280,0.276,1.959,-0.354,2.01
2020-07-29 9:7:41.4380,1.934,1.818,-1.132,2.886
2020-07-29 9:7:41.4800,-0.325,0.635,-0.42,0.828
2020-07-29 9:7:41.4800,-0.325,0.635,-0.42,0.828
2020-07-29 9:7:41.4810,-0.325,0.635,-0.42,0.828
2020-07-29 9:7:41.4810,-0.325,0.635,-0.42,0.828
2020-07-29 9:7:41.4880,0.022,0.666,-0.366,0.76
2020-07-29 9:7:41.4970,0.337,0.974,-0.035,1.031
2020-07-29 9:7:41.5070,0.442,1.053,-0.052,1.143
2020-07-29 9:7:41.5180,0.454,1.022,-0.063,1.12
2020-07-29 9:7:41.5270,0.511,0.979,-0.08,1.107
2020-07-29 9:7:41.5370,0.484,0.913,-0.167,1.047
2020-07-29 9:7:41.5760,0.315,0.974,-0.064,1.026
2020-07-29 9:7:41.5770,0.315,0.974,-0.064,1.026
2020-07-29 9:7:41.5770,0.239,0.921,-0.029,0.952
2020-07-29 9:7:41.5790,0.239,0.921,-0.029,0.952
2020-07-29 9:7:41.5870,0.311,0.963,-0.028,1.012
2020-07-29 9:7:41.5970,0.307,0.966,-0.019,1.014
2020-07-29 9:7:41.6070,0.296,0.96,0.005,1.005
2020-07-29 9:7:41.6170,0.297,0.962,-0.016,1.007
2020-07-29 9:7:41.6270,0.311,0.962,-0.02,1.011
2020-07-29 9:7:41.6370,0.324,0.965,-0.015,1.018
2020-07-29 9:7:41.6780,0.345,0.98,-0.022,1.039
2020-07-29 9:7:41.6790,0.345,0.98,-0.022,1.039
2020-07-29 9:7:41.6790,0.345,0.98,-0.022,1.039
2020-07-29 9:7:41.6790,0.345,0.98,-0.022,1.039
2020-07-29 9:7:41.6870,0.339,0.979,-0.013,1.036
2020-07-29 9:7:41.6970,0.317,0.968,-0.005,1.019
2020-07-29 9:7:41.7070,0.311,0.964,-0.002,1.013
2020-07-29 9:7:41.7170,0.31,0.975,0.023,1.023
2020-07-29 9:7:41.7270,0.297,0.988,0.05,1.033
2020-07-29 9:7:41.7370,0.329,1.032,0.071,1.085
2020-07-29 9:7:41.7800,0.309,1.039,0.052,1.085
2020-07-29 9:7:41.7800,0.309,1.039,0.052,1.085
2020-07-29 9:7:41.7800,0.309,1.039,0.052,1.085
2020-07-29 9:7:41.7800,0.309,1.039,0.052,1.085
2020-07-29 9:7:41.7870,0.315,1.028,-0.008,1.075
2020-07-29 9:7:41.7960,0.334,1.012,-0.037,1.066
2020-07-29 9:7:41.8070,0.323,1.038,-0.04,1.088
2020-07-29 9:7:41.8170,0.307,1.048,-0.023,1.092
2020-07-29 9:7:41.8270,0.279,1.05,0.042,1.087
2020-07-29 9:7:41.8360,0.225,1.056,0.089,1.083
2020-07-29 9:7:41.8800,0.303,1.105,-0.041,1.147
2020-07-29 9:7:41.8800,0.303,1.105,-0.041,1.147
2020-07-29 9:7:41.8800,0.303,1.105,-0.041,1.147
2020-07-29 9:7:41.8800,0.303,1.105,-0.041,1.147
2020-07-29 9:7:41.8860,0.311,1.12,-0.093,1.166
2020-07-29 9:7:41.8960,0.379,1.27,-0.106,1.33
2020-07-29 9:7:41.9060,0.362,1.296,0.022,1.346
2020-07-29 9:7:41.9160,0.348,1.367,0.09,1.413
2020-07-29 9:7:41.9260,0.367,1.446,0.1,1.495
2020-07-29 9:7:41.9360,0.434,1.471,0.074,1.535
2020-07-29 9:7:41.9760,0.598,1.735,0.135,1.84
2020-07-29 9:7:41.9760,0.702,1.874,0.172,2.009
2020-07-29 9:7:41.9760,0.702,1.874,0.172,2.009
2020-07-29 9:7:41.9780,0.702,1.874,0.172,2.009
2020-07-29 9:7:41.9860,0.794,2.122,0.328,2.289
2020-07-29 9:7:41.9960,0.795,2.196,0.598,2.411
2020-07-29 9:7:42.0060,0.54,2.236,0.774,2.427
2020-07-29 9:7:42.0160,0.364,2.506,0.835,2.666
2020-07-29 9:7:42.0260,0.081,2.885,0.697,2.969
2020-07-29 9:7:42.0360,-0.275,3.231,0.351,3.262
2020-07-29 9:7:42.0760,0.472,1.815,0.654,1.986
2020-07-29 9:7:42.0760,0.472,1.815,0.654,1.986
2020-07-29 9:7:42.0760,0.472,1.815,0.654,1.986
2020-07-29 9:7:42.0780,0.472,1.815,0.654,1.986
2020-07-29 9:7:42.0860,0.112,2.079,0.304,2.104
2020-07-29 9:7:42.0960,0.125,1.854,-0.091,1.86
2020-07-29 9:7:42.1060,0.055,1.286,-0.172,1.299
2020-07-29 9:7:42.1160,0.092,0.839,-0.319,0.902
2020-07-29 9:7:42.1260,0.051,0.308,-0.324,0.45
2020-07-29 9:7:42.1360,-0.106,-0.044,-0.223,0.251
2020-07-29 9:7:42.1790,0.211,0.587,0.23,0.665
2020-07-29 9:7:42.1800,0.211,0.587,0.23,0.665
2020-07-29 9:7:42.1800,0.211,0.587,0.23,0.665
2020-07-29 9:7:42.1800,0.211,0.587,0.23,0.665
2020-07-29 9:7:42.1860,0.421,0.831,0.275,0.971
2020-07-29 9:7:42.1950,0.621,0.653,0.262,0.938
2020-07-29 9:7:42.2050,0.579,0.541,0.124,0.802
2020-07-29 9:7:42.2160,0.47,0.381,-0.003,0.605
2020-07-29 9:7:42.2250,0.465,0.138,-0.063,0.489
2020-07-29 9:7:42.2350,0.526,0.023,-0.093,0.535
2020-07-29 9:7:42.2760,0.68,0.25,-0.02,0.725
2020-07-29 9:7:42.2760,0.68,0.25,-0.02,0.725
2020-07-29 9:7:42.2770,0.68,0.25,-0.02,0.725
2020-07-29 9:7:42.2770,0.68,0.25,-0.02,0.725
2020-07-29 9:7:42.2850,0.661,0.324,0.049,0.738
2020-07-29 9:7:42.2950,0.594,0.376,0.121,0.713
2020-07-29 9:7:42.3050,0.493,0.433,0.196,0.685
2020-07-29 9:7:42.3150,0.423,0.48,0.267,0.693
2020-07-29 9:7:42.3250,0.381,0.533,0.301,0.721
2020-07-29 9:7:42.3350,0.354,0.603,0.308,0.764
2020-07-29 9:7:42.3740,0.172,0.863,0.297,0.929
2020-07-29 9:7:42.3740,0.172,0.863,0.297,0.929
2020-07-29 9:7:42.3740,0.172,0.863,0.297,0.929
2020-07-29 9:7:42.3760,0.007,1.011,0.281,1.049
2020-07-29 9:7:42.3850,-0.228,1.204,0.237,1.248
2020-07-29 9:7:42.3950,-0.508,1.427,0.152,1.522
2020-07-29 9:7:42.4050,-0.775,1.633,0.07,1.809
2020-07-29 9:7:42.4150,-1.021,1.71,-0.041,1.992
2020-07-29 9:7:42.4250,-1.276,1.762,-0.157,2.181
2020-07-29 9:7:42.4350,-1.567,1.878,-0.204,2.454
2020-07-29 9:7:42.4750,-2.648,2.019,-0.244,3.339
2020-07-29 9:7:42.4760,-2.648,2.019,-0.244,3.339
