time,gFx,gFy,gFz,TgF
16.382000,-0.1661,0.9507,-0.2703,0.981
16.385000,-0.1515,0.9498,-0.2400,0.968
16.391000,-0.1398,0.9351,-0.1950,0.941
16.402000,-0.1652,0.9419,-0.1745,0.949
16.411000,-0.1730,0.9498,-0.1755,0.959
16.424000,-0.1661,0.9566,-0.1960,0.968
16.435000,-0.1544,0.9517,-0.2146,0.964
16.441000,-0.1554,0.9430,-0.2381,0.962
16.468000,-0.1632,0.9361,-0.2527,0.962
16.470000,-0.1368,0.9302,-0.2439,0.948
16.474000,-0.1007,0.9253,-0.2302,0.932
16.483000,-0.0674,0.9400,-0.1794,0.929
16.493000,-0.0322,0.9586,-0.1882,0.944
16.505000,-0.0459,0.9663,-0.2156,0.959
16.511000,-0.0498,0.9449,-0.2136,0.939
16.522000,-0.0801,0.9458,-0.2342,0.949
16.533000,-0.1065,0.9468,-0.2430,0.957
16.542000,-0.0918,0.9488,-0.2400,0.955
16.554000,-0.0664,0.9439,-0.2332,0.945
16.562000,-0.0518,0.9479,-0.2204,0.943
16.573000,-0.0626,0.9361,-0.2097,0.931
16.595000,-0.0821,0.9430,-0.2018,0.939
16.599000,-0.0850,0.9488,-0.1638,0.937
16.602000,-0.0899,0.9624,-0.1960,0.957
16.615000,-0.1300,0.9635,-0.2116,0.969
16.622000,-0.1515,0.9517,-0.2263,0.967
16.632000,-0.1417,0.9449,-0.2390,0.961
16.645000,-0.1573,0.9361,-0.2547,0.961
16.655000,-0.1671,0.9341,-0.2458,0.959
16.678000,-0.1612,0.9341,-0.2390,0.956
16.680000,-0.1554,0.9361,-0.2302,0.954
16.681000,-0.1319,0.9332,-0.2039,0.939
16.692000,-0.1221,0.9419,-0.1990,0.944
16.702000,-0.1270,0.9479,-0.1990,0.951
16.717000,-0.1368,0.9537,-0.2165,0.963
16.731000,-0.1358,0.9507,-0.2116,0.959
16.733000,-0.1407,0.9547,-0.2048,0.962
16.742000,-0.1486,0.9576,-0.2156,0.969
16.758000,-0.1358,0.9498,-0.2185,0.959
16.769000,-0.1270,0.9556,-0.2272,0.965
16.772000,-0.1349,0.9566,-0.2410,0.971
16.782000,-0.1241,0.9507,-0.2321,0.961
16.796000,-0.1358,0.9479,-0.2370,0.962
16.802000,-0.1221,0.9430,-0.2332,0.954
16.812000,-0.0948,0.9498,-0.2185,0.951
16.822000,-0.0684,0.9488,-0.1980,0.941
16.832000,-0.0704,0.9498,-0.2029,0.944
16.861000,-0.0762,0.9488,-0.1706,0.937
16.862000,-0.0811,0.9537,-0.1667,0.942
16.864000,-0.1212,0.9624,-0.1911,0.962
16.872000,-0.1358,0.9654,-0.2146,0.973
16.882000,-0.1505,0.9537,-0.2127,0.965
16.897000,-0.1398,0.9537,-0.2127,0.962
16.902000,-0.1495,0.9468,-0.2321,0.963
16.915000,-0.1661,0.9458,-0.2458,0.969
16.922000,-0.1535,0.9430,-0.2078,0.954
16.932000,-0.1368,0.9419,-0.1911,0.946
16.961000,-0.1055,0.9663,-0.1931,0.963
16.962000,-0.0752,0.9507,-0.1960,0.944
16.964000,-0.0752,0.9507,-0.1960,0.944
16.972000,-0.1172,0.9644,-0.2214,0.970
16.982000,-0.1368,0.9566,-0.2370,0.971
16.994000,-0.1446,0.9556,-0.2312,0.970
17.002000,-0.1495,0.9527,-0.2332,0.969
17.018000,-0.1085,0.9576,-0.1921,0.955
17.031000,-0.0792,0.9624,-0.1794,0.952
17.043000,-0.0948,0.9635,-0.1862,0.957
17.052000,-0.1270,0.9624,-0.2058,0.967
17.067000,-0.1446,0.9576,-0.2244,0.970
17.080000,-0.1476,0.9507,-0.2272,0.965
17.083000,-0.1330,0.9566,-0.2244,0.967
17.094000,-0.1261,0.9576,-0.2067,0.962
17.101000,-0.0909,0.9527,-0.1834,0.946
17.112000,-0.1261,0.9527,-0.1990,0.955
17.123000,-0.1358,0.9722,-0.1804,0.972
17.132000,-0.1505,0.9693,-0.1999,0.977
17.141000,-0.1563,0.9830,-0.2204,0.996
17.151000,-0.1466,0.9820,-0.1950,0.987
17.175000,-0.1427,0.9928,-0.2272,1.004
17.178000,-0.1378,1.0143,-0.2293,1.023
17.183000,-0.1192,1.0192,-0.2342,1.026
17.191000,-0.0440,1.0123,-0.1990,1.000
17.202000,0.0293,1.0084,-0.2234,0.996
17.211000,0.1073,0.9938,-0.2615,0.991
17.222000,0.0273,0.9869,-0.1950,0.969
17.232000,-0.0752,1.0201,-0.2039,1.012
17.242000,-0.1261,1.0397,-0.2224,1.044
17.253000,-0.0557,1.0758,-0.1764,1.059
17.262000,-0.0313,1.0914,-0.1862,1.073
17.285000,0.0019,1.1012,-0.1931,1.081
17.286000,0.0986,1.0993,-0.2332,1.086
17.292000,0.1142,1.0797,-0.2439,1.070
17.304000,-0.0342,1.0485,-0.1990,1.034
17.312000,-0.0645,1.0504,-0.1892,1.037
17.327000,-0.0958,1.0357,-0.0886,1.013
17.332000,0.0205,0.9898,-0.0357,0.950
17.356000,0.1122,0.9722,-0.0895,0.937
17.377000,0.1621,0.9781,-0.1140,0.949
17.379000,0.1621,0.9644,-0.1061,0.935
17.386000,0.1308,0.9351,-0.0846,0.901
17.399000,0.0947,0.9263,-0.0729,0.889
17.403000,0.0751,0.9351,-0.0562,0.896
17.414000,0.0810,0.9419,-0.0690,0.904
17.427000,0.0908,0.9468,-0.0719,0.909
17.432000,0.0722,0.9468,-0.0543,0.907
17.444000,0.0430,0.9488,-0.0416,0.909
17.467000,0.0361,0.9635,-0.0465,0.924
17.469000,0.0489,0.9879,-0.0651,0.949
17.472000,0.0303,0.9957,-0.0641,0.958
17.489000,0.0264,1.0055,-0.0876,0.970
17.503000,0.0107,1.0113,-0.0914,0.977
17.511000,0.0186,1.0387,-0.1335,1.009
17.514000,0.0254,1.0387,-0.1364,1.009
17.522000,0.0284,1.0241,-0.1315,0.994
17.535000,0.0127,1.0123,-0.1354,0.983
17.541000,0.0079,1.0103,-0.1510,0.984
17.555000,-0.0128,0.9869,-0.1345,0.960
17.569000,-0.0156,0.9917,-0.1482,0.967
17.573000,-0.0059,0.9938,-0.1462,0.968
17.595000,0.0030,0.9996,-0.1482,0.973
17.596000,0.0410,1.0006,-0.1403,0.971
17.602000,-0.0117,0.9684,-0.1531,0.945
17.612000,0.0293,0.9712,-0.1657,0.947
17.622000,0.0781,0.9654,-0.2018,0.948
17.632000,0.0908,0.9479,-0.2116,0.934
17.641000,0.0819,0.9351,-0.1902,0.916
17.651000,0.0479,0.9430,-0.1608,0.918
17.662000,0.0664,0.9498,-0.1736,0.927
17.673000,0.1094,0.9547,-0.2078,0.940
17.681000,0.1133,0.9556,-0.2088,0.941
17.692000,0.0859,0.9479,-0.1882,0.928
17.702000,0.0928,0.9468,-0.1950,0.929
17.715000,0.0538,0.9272,-0.1277,0.897
17.722000,-0.0410,0.9419,-0.1345,0.919
17.732000,0.0469,0.9810,-0.1540,0.954
17.741000,0.1280,0.9781,-0.2029,0.962
17.751000,0.0928,0.9468,-0.1774,0.925
17.776000,0.0440,0.9409,-0.1608,0.916
17.777000,0.0898,0.9673,-0.2029,0.950
17.783000,0.1182,0.9576,-0.1999,0.941
17.792000,0.0859,0.9449,-0.1843,0.924
17.802000,0.0528,0.9458,-0.1638,0.921
17.813000,0.0469,0.9635,-0.1491,0.936
17.821000,0.0908,0.9771,-0.1755,0.954
17.831000,0.0917,0.9595,-0.1510,0.932
17.841000,0.0284,0.9439,-0.1422,0.916
17.851000,0.1485,1.0035,-0.1892,0.986
17.865000,0.1621,1.0427,-0.1921,1.026
17.874000,0.1045,1.0026,-0.2097,0.987
17.882000,0.1094,0.9820,-0.2097,0.967
17.893000,0.1054,0.9566,-0.2224,0.945
17.901000,0.0966,0.9419,-0.2185,0.930
17.912000,0.0742,0.9458,-0.1853,0.925
17.921000,0.0800,0.9419,-0.1980,0.924
17.931000,0.1122,0.9351,-0.2263,0.926
17.943000,0.1543,0.9283,-0.2234,0.921
17.951000,0.0615,0.9195,-0.1843,0.900
17.961000,0.0205,0.9712,-0.1696,0.948
17.971000,0.0566,1.0133,-0.1941,0.993
17.982000,0.0722,1.0220,-0.2312,1.010
17.996000,0.0440,1.0035,-0.2370,0.994
18.002000,0.0235,0.9635,-0.2107,0.949
18.012000,-0.0010,0.9214,-0.1980,0.907
18.021000,-0.0313,0.9048,-0.1950,0.893
18.031000,-0.0391,0.8862,-0.1999,0.878
18.043000,-0.0196,0.8813,-0.1843,0.867
18.051000,-0.0128,0.9204,-0.1531,0.898
18.061000,0.0489,0.9908,-0.1853,0.970
18.079000,0.4113,1.1540,-0.2850,1.201
18.093000,2.0462,1.5694,0.5593,2.557
18.095000,2.0462,1.5694,0.5290,2.550
18.101000,0.1465,1.1149,0.1009,1.079
18.111000,-0.4535,0.9312,-0.1159,1.040
18.124000,-0.2483,1.1345,-0.2234,1.162
18.131000,-0.0733,1.0572,-0.2879,1.069
18.141000,0.1005,0.9039,-0.4110,0.961
18.151000,0.2813,0.8070,-0.2479,0.835
18.161000,0.2950,0.8012,-0.1618,0.811
18.178000,0.1827,0.8442,-0.2547,0.853
18.181000,0.1162,0.9067,-0.2928,0.918
18.192000,0.1621,0.9507,-0.2996,0.965
18.201000,0.1856,0.9615,-0.3026,0.979
18.211000,0.1269,1.0690,-0.4315,1.121
18.222000,0.0566,1.2302,-0.2127,1.210
18.231000,-0.1192,1.1345,-0.1471,1.120
18.241000,-0.1261,0.9635,-0.1804,0.962
18.251000,0.1650,0.9263,-0.2127,0.918
18.261000,0.1621,0.9176,-0.2624,0.923
18.278000,0.0557,0.9176,-0.2029,0.902
18.283000,0.0635,0.9654,-0.2018,0.948
18.292000,0.0684,0.9733,-0.2272,0.962
18.307000,0.0751,0.9684,-0.2673,0.968
18.311000,0.0742,0.9439,-0.2468,0.939
18.323000,0.0538,0.9468,-0.2293,0.937
18.331000,0.0254,0.9684,-0.2088,0.954
18.342000,0.0440,0.9644,-0.2810,0.969
18.354000,0.0420,0.9107,-0.3133,0.928
18.361000,-0.0518,0.9116,-0.2938,0.930
18.372000,-0.1202,0.9595,-0.2712,0.979
18.381000,-0.0587,0.9733,-0.1764,0.959
18.392000,0.0312,0.9712,-0.1140,0.939
18.405000,0.0587,0.9624,-0.1491,0.935
18.411000,0.0224,0.9566,-0.1247,0.926
18.423000,-0.0147,0.9527,-0.1217,0.925
18.431000,-0.0137,0.9556,-0.1324,0.929
18.441000,-0.0469,0.9624,-0.1774,0.947
18.453000,-0.0615,0.9693,-0.1999,0.961
18.461000,-0.0391,0.9566,-0.2097,0.948
18.471000,0.0195,0.9605,-0.2078,0.946
18.490000,0.0694,0.9576,-0.2321,0.948
18.492000,0.0928,0.9458,-0.2556,0.943
18.506000,0.0333,0.9479,-0.2263,0.938
18.511000,-0.0186,0.9439,-0.2107,0.934
18.522000,-0.0626,0.9527,-0.2185,0.949
18.536000,-0.0547,0.9517,-0.1941,0.941
18.541000,-0.0244,0.9673,-0.1716,0.948
18.554000,0.0352,0.9576,-0.2107,0.943
18.561000,0.0751,0.9595,-0.2635,0.958
18.582000,0.0986,0.9595,-0.3162,0.975
18.583000,0.0440,0.9409,-0.2859,0.948
18.591000,-0.0117,0.9381,-0.2673,0.943
18.601000,-0.0235,0.9468,-0.2293,0.941
18.611000,-0.0107,0.9624,-0.2067,0.950
18.621000,0.0107,0.9635,-0.1980,0.947
18.632000,0.0215,0.9488,-0.1970,0.932
18.641000,0.0244,0.9517,-0.2244,0.941
18.651000,-0.0382,0.9517,-0.2244,0.947
18.661000,-0.0987,0.9547,-0.2644,0.969
18.679000,-0.1065,0.9479,-0.2605,0.963
18.681000,-0.1144,0.9507,-0.2488,0.964
18.691000,-0.1241,0.9615,-0.2116,0.966
18.701000,-0.1065,0.9595,-0.1706,0.952
18.713000,-0.0967,0.9556,-0.1736,0.947
18.722000,-0.1046,0.9615,-0.1804,0.956
18.732000,-0.0967,0.9742,-0.1657,0.964
18.742000,-0.0498,0.9566,-0.1785,0.942
18.752000,-0.0567,0.9537,-0.2136,0.948
18.775000,-0.1134,0.9468,-0.2517,0.961
18.777000,-0.1603,0.9409,-0.2419,0.962
18.784000,-0.1945,0.9244,-0.2224,0.951
18.792000,-0.2189,0.9361,-0.2214,0.969
18.805000,-0.1964,0.9742,-0.2537,1.006
18.818000,-0.1378,0.9791,-0.2605,0.998
18.822000,-0.1486,0.9801,-0.2703,1.004
18.834000,-0.1183,0.9977,-0.2272,1.003
18.841000,-0.0987,0.9712,-0.2400,0.978
18.853000,-0.2033,0.9185,-0.2234,0.948
18.876000,-0.2287,0.9293,-0.1999,0.960
18.880000,-0.2434,0.9400,-0.2067,0.976
18.884000,-0.1984,0.9498,-0.2176,0.974
18.898000,-0.2043,0.9409,-0.2165,0.968
18.902000,-0.2160,0.9419,-0.2351,0.977
18.913000,-0.2101,0.9361,-0.2321,0.969
18.921000,-0.1817,0.9302,-0.2224,0.953
18.931000,-0.1505,0.9204,-0.2018,0.931
18.943000,-0.1172,0.8960,-0.1785,0.895
18.951000,-0.1232,0.8970,-0.1872,0.899
18.962000,-0.1261,0.9253,-0.2029,0.930
18.974000,-0.1016,0.9390,-0.1990,0.938
18.986000,-0.1095,0.9479,-0.2097,0.950
18.992000,-0.1241,0.9605,-0.2195,0.967
19.005000,-0.1515,0.9595,-0.2156,0.971
19.012000,-0.1476,0.9663,-0.1950,0.972
19.022000,-0.1251,0.9733,-0.2088,0.977
19.036000,-0.1593,0.9430,-0.2176,0.958
19.044000,-0.2346,0.9361,-0.2165,0.972
19.053000,-0.2590,0.9302,-0.2283,0.978
19.062000,-0.2619,0.9272,-0.2272,0.976
19.072000,-0.2619,0.9272,-0.2293,0.976
19.092000,-0.2043,0.9321,-0.1990,0.955
19.093000,-0.2043,0.9321,-0.1990,0.955
19.101000,-0.2062,0.9332,-0.1862,0.954
19.111000,-0.2043,0.9321,-0.1892,0.953
19.122000,-0.2033,0.9351,-0.1921,0.956
19.131000,-0.1906,0.9341,-0.1911,0.952
19.142000,-0.1632,0.9341,-0.1608,0.938
19.151000,-0.1427,0.9468,-0.1550,0.945
19.162000,-0.1632,0.9458,-0.1726,0.952
19.187000,-0.1769,0.9468,-0.1706,0.956
19.188000,-0.2043,0.9458,-0.1726,0.963
19.192000,-0.2229,0.9400,-0.1999,0.968
19.201000,-0.2189,0.9341,-0.2067,0.963
19.211000,-0.2248,0.9321,-0.2029,0.962
19.222000,-0.2052,0.9263,-0.2048,0.952
19.231000,-0.1828,0.9293,-0.2214,0.952
19.241000,-0.1817,0.9244,-0.2097,0.944
19.251000,-0.1877,0.9332,-0.1999,0.952
19.262000,-0.1877,0.9430,-0.1921,0.959
19.277000,-0.1730,0.9624,-0.1834,0.972
19.284000,-0.1554,0.9791,-0.1813,0.983
19.293000,-0.1495,0.9810,-0.1794,0.983
19.306000,-0.1749,0.9761,-0.1999,0.989
19.311000,-0.1974,0.9673,-0.2185,0.991
19.324000,-0.1906,0.9479,-0.1980,0.966
19.331000,-0.2071,0.9361,-0.1950,0.959
19.342000,-0.2169,0.9400,-0.1950,0.966
19.355000,-0.1847,0.9370,-0.1862,0.952
19.361000,-0.1877,0.9430,-0.1960,0.960
19.373000,-0.2033,0.9479,-0.2039,0.971
19.381000,-0.1935,0.9605,-0.1931,0.978
19.392000,-0.1710,0.9654,-0.1892,0.976
19.411000,-0.1535,0.9576,-0.1931,0.965
19.412000,-0.1427,0.9566,-0.1921,0.961
19.424000,-0.1417,0.9556,-0.1813,0.958
19.431000,-0.1612,0.9556,-0.1921,0.965
19.441000,-0.1984,0.9595,-0.2018,0.980
19.453000,-0.2169,0.9742,-0.1853,0.995
19.461000,-0.1974,0.9801,-0.1813,0.995
19.472000,-0.1710,0.9859,-0.1706,0.991
19.482000,-0.2013,0.9781,-0.1580,0.990
19.503000,-0.1954,0.9898,-0.1843,1.004
19.516000,-0.1563,0.9693,-0.1628,0.971
19.517000,-0.1535,0.9742,-0.1687,0.976
19.522000,-0.1720,0.9840,-0.1764,0.991
19.538000,-0.1535,1.0162,-0.2204,1.027
19.542000,-0.0860,1.0583,-0.1990,1.050
19.552000,-0.0352,1.0788,-0.1980,1.063
19.565000,0.0596,1.0983,-0.2176,1.081
19.572000,0.0888,1.0768,-0.1999,1.057
19.596000,-0.1123,1.0378,-0.2067,1.036
19.608000,-0.2189,1.0338,-0.2067,1.056
19.616000,-0.2306,1.0171,-0.2039,1.043
19.616000,-0.2306,1.0171,-0.2039,1.043
19.624000,-0.1945,1.0133,-0.1667,1.023
19.648000,-0.1710,0.9987,-0.1882,1.007
19.650000,-0.0869,0.9693,-0.1237,0.950
19.656000,0.1269,0.9430,-0.1119,0.911
19.662000,0.1690,0.8901,-0.1247,0.865
19.675000,0.1073,0.8696,-0.1422,0.843
19.688000,0.0977,0.8872,-0.1188,0.856
19.708000,0.1436,0.9341,-0.1217,0.905
19.708000,0.1436,0.9341,-0.1217,0.905
19.715000,0.1142,0.9654,-0.1335,0.936
19.723000,0.0937,0.9966,-0.1149,0.964
19.734000,0.1026,1.0357,-0.1198,1.003
19.742000,0.1220,1.0856,-0.1510,1.058
19.752000,0.1113,1.1012,-0.1569,1.074
19.763000,0.0859,1.0954,-0.1384,1.064
19.771000,0.0635,1.0719,-0.1159,1.038
19.784000,0.0303,1.0563,-0.1061,1.022
19.802000,-0.0107,1.0427,-0.0924,1.010
19.804000,-0.0128,1.0446,-0.0954,1.012
19.813000,0.0264,1.0660,-0.1208,1.034
19.821000,0.0587,1.0856,-0.1384,1.055
19.831000,0.1035,1.0905,-0.1501,1.062
19.841000,0.1377,1.0865,-0.1413,1.058
19.851000,0.1387,1.0681,-0.1324,1.039
19.862000,0.0917,1.0504,-0.1198,1.017
19.871000,0.0479,1.0289,-0.1022,0.994
19.884000,0.0195,1.0035,-0.0865,0.968
19.892000,-0.0079,0.9733,-0.0592,0.937
19.901000,-0.0723,0.9537,-0.0954,0.929
19.912000,-0.0821,0.9663,-0.1140,0.945
19.921000,-0.0128,0.9712,-0.0886,0.939
19.931000,0.0381,0.9712,-0.0983,0.936
19.943000,-0.0039,0.9615,-0.1188,0.932
19.951000,-0.0264,0.9693,-0.1491,0.946
19.961000,-0.0117,0.9966,-0.1589,0.974
19.971000,0.0107,0.9917,-0.1540,0.966
19.990000,0.0284,0.9409,-0.1628,0.917
19.991000,0.0303,0.9234,-0.1462,0.897
20.002000,0.0156,0.8745,-0.1110,0.844
20.012000,-0.1281,0.8296,-0.1345,0.826
20.021000,-0.2082,0.8305,-0.1931,0.861
20.031000,-0.1339,0.9155,-0.1736,0.916
20.042000,0.0264,0.9624,-0.1042,0.929
20.051000,0.0449,0.9810,-0.1247,0.949
20.061000,-0.0196,0.9917,-0.1559,0.969
20.071000,-0.0322,1.0035,-0.1872,0.988
20.087000,0.0254,0.9722,-0.1540,0.946
20.092000,0.0273,0.9547,-0.1394,0.926
20.101000,0.0030,0.9370,-0.1277,0.909
20.111000,-0.0156,0.9165,-0.1501,0.894
20.125000,-0.0459,0.8882,-0.1559,0.871
20.131000,-0.1123,0.8901,-0.2058,0.895
20.142000,-0.1427,0.9605,-0.2479,0.978
20.151000,-0.1505,0.9947,-0.2078,1.003
20.161000,-0.1612,1.0026,-0.2312,1.018
20.179000,-0.0821,0.9966,-0.1950,0.989
20.196000,-0.0401,0.9810,-0.1745,0.964
20.197000,-0.0636,0.9830,-0.1764,0.969
20.201000,-0.1076,0.9947,-0.1902,0.990
20.211000,-0.0918,1.0309,-0.1755,1.020
20.223000,-0.0342,1.0572,-0.1471,1.033
20.231000,-0.0176,1.0543,-0.1237,1.025
20.241000,-0.1076,1.0309,-0.1256,1.014
20.251000,-0.1730,0.9752,-0.1394,0.976
20.261000,-0.1808,0.9400,-0.1130,0.941
20.277000,-0.1681,0.9214,-0.0856,0.917
20.281000,-0.2180,0.9419,-0.0816,0.950
20.295000,-0.1632,1.0543,-0.1394,1.050
20.302000,-0.0459,1.2439,-0.2517,1.236
20.311000,0.3321,1.4657,-0.3846,1.501
20.322000,0.9977,1.4883,0.0912,1.720
20.331000,1.0162,1.2615,0.0550,1.544
20.343000,0.2139,1.0006,-0.0729,0.973
20.352000,-0.1563,0.9224,-0.1755,0.929
20.361000,-0.4095,0.8354,-0.4531,1.038
20.376000,-0.3821,0.7856,-0.5459,1.035
20.382000,0.0235,0.7895,-0.2234,0.785
20.399000,0.1778,0.8901,-0.3318,0.922
20.403000,-0.0284,1.1140,-0.2938,1.119
20.411000,-0.2756,1.2381,-0.2195,1.267
20.421000,-0.1710,1.1501,-0.1217,1.142
20.431000,0.0577,1.0299,-0.1256,0.998
20.441000,0.0791,0.9684,-0.1501,0.941
20.451000,-0.0636,0.9293,-0.0611,0.900
20.461000,-0.0713,0.9332,-0.0308,0.903
20.471000,0.0284,0.9595,-0.0632,0.922
20.481000,0.1719,0.9624,-0.1433,0.939
20.492000,0.1739,0.9605,-0.1462,0.938
20.502000,0.0810,0.9693,-0.1471,0.941
20.511000,0.0469,1.0241,-0.1843,1.002
20.521000,-0.0049,1.0309,-0.2742,1.033
20.533000,-0.1221,0.9517,-0.3924,1.014
20.541000,-0.1563,0.8970,-0.4354,0.992
20.551000,-0.0958,0.9312,-0.3231,0.965
20.561000,0.0088,0.9654,-0.1482,0.939
20.571000,0.0840,0.9801,-0.1217,0.948
20.588000,0.0547,0.9722,-0.0592,0.933
20.595000,-0.0156,0.9791,-0.0318,0.942
20.605000,-0.0880,0.9928,-0.0993,0.970
20.611000,-0.1407,0.9859,-0.1491,0.981
20.621000,-0.1076,0.9781,-0.1696,0.970
20.633000,-0.0293,0.9566,-0.1970,0.944
20.641000,0.0381,0.9468,-0.2185,0.935
20.652000,0.0849,0.9605,-0.2830,0.965
20.661000,0.1142,0.9586,-0.3318,0.980
20.671000,0.0986,0.9507,-0.3113,0.965
20.688000,0.0224,0.9566,-0.2272,0.947
20.698000,0.0430,0.9693,-0.1970,0.951
20.703000,0.0615,0.9693,-0.1999,0.952
20.712000,0.1162,0.9693,-0.2742,0.972
20.722000,0.1416,0.9635,-0.2947,0.974
20.732000,0.1084,0.9566,-0.2840,0.962
20.741000,0.0694,0.9566,-0.2449,0.950
20.751000,0.0195,0.9537,-0.2107,0.940
20.762000,0.0166,0.9644,-0.2078,0.950
20.771000,0.0664,0.9722,-0.2176,0.958
20.782000,0.1015,0.9771,-0.2214,0.965
20.791000,0.1318,0.9712,-0.2302,0.963
20.809000,0.0800,0.9673,-0.2156,0.953
20.817000,0.0000,0.9684,-0.1755,0.948
20.822000,-0.0547,0.9615,-0.1921,0.950
20.833000,-0.0978,0.9624,-0.2214,0.965
20.842000,-0.0860,0.9615,-0.2039,0.958
20.852000,-0.0890,0.9566,-0.2146,0.956
20.863000,-0.0841,0.9605,-0.2058,0.957
20.871000,-0.0860,0.9479,-0.2146,0.947
20.882000,-0.1153,0.9361,-0.1931,0.936
20.892000,-0.1232,0.9820,-0.1070,0.967
20.905000,-0.0098,1.0269,-0.0865,0.993
20.930000,0.0430,0.9938,-0.1384,0.964
20.931000,0.1045,1.0026,-0.2889,1.008
20.932000,-0.0088,0.9742,-0.2332,0.967
20.944000,-0.1584,0.9586,-0.3182,1.001
20.951000,-0.1915,0.9517,-0.3045,0.999
20.962000,-0.1759,0.9272,-0.3015,0.971
20.972000,-0.1681,0.9039,-0.2410,0.930
20.982000,-0.1964,0.9214,-0.1980,0.943
21.004000,-0.1759,0.9624,-0.1482,0.966
21.006000,-0.1486,0.9663,-0.1217,0.959
21.024000,-0.1642,0.9624,-0.1364,0.962
21.025000,-0.1954,0.9517,-0.1580,0.963
21.032000,-0.1817,0.9479,-0.1785,0.960
21.043000,-0.1622,0.9468,-0.1745,0.953
21.051000,-0.1535,0.9439,-0.1813,0.949
21.062000,-0.1192,0.9517,-0.1462,0.943
21.071000,-0.0880,0.9556,-0.1559,0.943
21.085000,-0.0958,0.9498,-0.1794,0.943
21.097000,-0.1123,0.9507,-0.1921,0.949
21.102000,-0.1349,0.9479,-0.1892,0.951
21.112000,-0.1495,0.9498,-0.1960,0.957
21.122000,-0.1446,0.9547,-0.1921,0.960
21.131000,-0.1358,0.9644,-0.1872,0.966
21.142000,-0.1309,0.9644,-0.1902,0.966
21.151000,-0.1417,0.9517,-0.1902,0.956
21.161000,-0.1505,0.9449,-0.1902,0.952
21.180000,-0.1671,0.9430,-0.1834,0.952
21.194000,-0.1573,0.9390,-0.1580,0.941
21.194000,-0.1437,0.9458,-0.1531,0.944
21.201000,-0.1456,0.9547,-0.1540,0.953
21.212000,-0.1632,0.9556,-0.1569,0.958
21.222000,-0.1866,0.9537,-0.1628,0.963
21.231000,-0.1915,0.9400,-0.1403,0.948
21.242000,-0.1759,0.9419,-0.1520,0.948
21.251000,-0.1789,0.9439,-0.1638,0.952
21.262000,-0.1847,0.9430,-0.1853,0.957
21.299000,-0.1632,0.9439,-0.2078,0.957
21.302000,-0.1358,0.9449,-0.1882,0.948
21.303000,-0.1358,0.9449,-0.1882,0.948
21.303000,-0.1202,0.9430,-0.1970,0.945
21.312000,-0.1388,0.9547,-0.2097,0.963
21.324000,-0.1554,0.9615,-0.1990,0.970
21.333000,-0.1584,0.9517,-0.1813,0.958
21.343000,-0.1476,0.9547,-0.1716,0.956
21.359000,-0.1456,0.9547,-0.1540,0.953
21.362000,-0.1456,0.9527,-0.1305,0.947
21.375000,-0.1466,0.9479,-0.1217,0.941
21.382000,-0.1584,0.9507,-0.1471,0.951
21.413000,-0.1671,0.9488,-0.1726,0.956
21.414000,-0.1779,0.9507,-0.1755,0.961
21.414000,-0.1789,0.9605,-0.1950,0.974
21.422000,-0.1759,0.9576,-0.1970,0.971
21.431000,-0.1652,0.9479,-0.2018,0.960
21.442000,-0.1700,0.9498,-0.1931,0.961
21.457000,-0.1486,0.9498,-0.1638,0.950
21.462000,-0.1603,0.9430,-0.1696,0.948
21.473000,-0.1652,0.9527,-0.1687,0.958
21.482000,-0.1563,0.9703,-0.1628,0.972
21.497000,-0.1476,0.9673,-0.1687,0.968
21.503000,-0.1330,0.9712,-0.1706,0.969
21.512000,-0.1095,0.9810,-0.1491,0.970
21.522000,-0.1281,0.9693,-0.1785,0.967
21.534000,-0.1378,0.9703,-0.1804,0.971
21.543000,-0.1251,0.9791,-0.1823,0.977
21.561000,-0.1309,0.9615,-0.1892,0.963
21.567000,-0.1563,0.9663,-0.2107,0.978
21.573000,-0.1388,1.0026,-0.1716,1.000
21.618000,-0.0869,0.9898,-0.1608,0.976
21.620000,-0.0860,0.9752,-0.1716,0.964
21.621000,-0.1270,1.0152,-0.2067,1.017
21.622000,-0.0890,1.0641,-0.2244,1.061
21.624000,-0.0059,1.0993,-0.2048,1.082
21.638000,0.1103,1.1051,-0.2869,1.105
21.643000,0.1387,1.0954,-0.2605,1.091
21.652000,0.0596,1.0602,-0.1980,1.040
21.662000,-0.0273,1.0660,-0.1462,1.041
21.672000,-0.0577,1.0827,-0.1119,1.056
21.688000,-0.0244,1.0856,-0.0543,1.050
21.701000,-0.0997,1.0406,-0.0924,1.019
21.703000,-0.1330,1.0572,-0.1394,1.047
21.715000,-0.1573,1.0963,-0.1745,1.095
21.722000,0.0430,1.0778,-0.0474,1.038
21.732000,0.2530,1.0641,-0.0729,1.042
21.742000,0.2628,1.0465,-0.0895,1.028
21.755000,0.1944,1.0211,-0.1442,0.999
21.767000,0.1445,0.9791,-0.1413,0.953
21.772000,0.1289,0.9361,-0.0709,0.900
21.782000,0.1289,0.9332,-0.0865,0.899
21.791000,0.1465,0.9419,-0.0739,0.907
21.816000,0.1748,0.9595,-0.0719,0.927
21.817000,0.2315,0.9791,-0.0289,0.952
21.822000,0.2589,0.9752,0.0004,0.952
21.833000,0.2550,0.9859,-0.0054,0.962
