time,gFx,gFy,gFz,TgF
17.677000,-0.1290,0.9889,0.0111,0.968
17.690000,-0.1456,0.9733,-0.0064,0.956
17.698000,-0.1378,0.9663,-0.0084,0.948
17.715000,-0.1309,0.9624,-0.0035,0.942
17.726000,-0.1251,0.9615,-0.0094,0.940
17.727000,-0.0918,0.9840,0.0083,0.956
17.738000,-0.0831,0.9859,0.0208,0.956
17.747000,-0.0899,0.9908,0.0169,0.962
17.760000,-0.0997,1.0015,0.0150,0.975
17.766000,-0.0967,0.9987,0.0208,0.971
17.777000,-0.0978,0.9977,0.0336,0.971
17.788000,-0.1095,0.9917,0.0179,0.967
17.797000,-0.1163,0.9849,0.0083,0.961
17.810000,-0.1134,0.9908,0.0004,0.967
17.817000,-0.1046,0.9928,-0.0064,0.967
17.827000,-0.1241,0.9987,-0.0280,0.977
17.845000,-0.1202,0.9957,-0.0367,0.974
17.847000,-0.1192,0.9947,-0.0289,0.972
17.859000,-0.0860,0.9810,-0.0231,0.953
17.872000,-0.0850,0.9615,-0.0143,0.933
17.879000,-0.1281,0.9801,-0.0416,0.960
17.888000,-0.1251,1.0026,-0.0543,0.983
17.897000,-0.1192,0.9996,-0.0572,0.979
17.907000,-0.1114,0.9996,-0.0748,0.979
17.920000,-0.0890,0.9928,-0.0837,0.969
17.928000,-0.0958,0.9810,-0.1100,0.962
17.948000,-0.1123,0.9517,-0.1208,0.938
17.951000,-0.1163,0.9479,-0.1228,0.935
17.957000,-0.1212,0.9449,-0.1335,0.935
17.967000,-0.1221,0.9293,-0.1208,0.918
17.976000,-0.1104,0.9409,-0.0837,0.922
17.986000,-0.0704,0.9615,-0.0426,0.932
17.997000,0.0244,0.9859,0.0023,0.945
18.013000,0.0830,0.9830,-0.0299,0.942
18.035000,0.0908,0.9869,-0.0485,0.947
18.037000,0.0849,1.0152,-0.0729,0.977
18.038000,0.0664,1.0397,-0.0924,1.003
18.047000,0.0068,1.0406,-0.0865,1.006
18.059000,-0.0606,1.0220,-0.1188,0.998
18.069000,-0.1202,0.9810,-0.1550,0.973
18.077000,-0.1495,0.9605,-0.1785,0.964
18.087000,-0.1378,0.9419,-0.1745,0.943
18.098000,-0.0997,0.9400,-0.1452,0.928
18.118000,-0.0596,0.9615,-0.1179,0.938
18.119000,-0.0205,0.9663,-0.0816,0.934
18.128000,-0.0224,0.9810,-0.0856,0.949
18.137000,-0.0088,0.9908,-0.0632,0.955
18.148000,-0.0254,0.9761,-0.0602,0.942
18.156000,-0.0518,0.9576,-0.0700,0.927
18.169000,-0.0636,0.9624,-0.0719,0.934
18.177000,-0.0674,0.9654,-0.0572,0.936
18.186000,-0.1055,0.9576,-0.0768,0.937
18.203000,-0.1319,0.9498,-0.0680,0.934
18.207000,-0.1642,0.9430,-0.0514,0.933
18.223000,-0.1847,0.9498,-0.0231,0.944
18.227000,-0.1857,0.9752,0.0121,0.968
18.247000,-0.1779,0.9996,0.0531,0.990
18.249000,-0.1749,1.0201,0.0697,1.010
18.257000,-0.1632,1.0329,0.1195,1.024
18.267000,-0.1281,1.0514,0.1655,1.040
18.277000,-0.0929,1.0611,0.2036,1.050
18.286000,-0.0831,1.0621,0.2134,1.051
18.301000,-0.0567,1.0474,0.2300,1.036
18.307000,-0.0547,1.0074,0.1820,0.988
18.323000,-0.0890,0.9801,0.0492,0.952
18.332000,-0.1427,0.9859,-0.0837,0.973
18.337000,-0.1661,0.9908,-0.1580,0.993
18.350000,-0.1877,0.9977,-0.2039,1.013
18.364000,-0.1984,0.9644,-0.2624,1.000
18.367000,-0.1789,0.9586,-0.2771,0.993
18.380000,-0.0869,0.9498,-0.2771,0.966
18.387000,-0.0615,0.9488,-0.2840,0.963
18.397000,-0.0059,0.9498,-0.2351,0.944
18.406000,0.0333,0.9498,-0.1950,0.932
18.444000,0.0000,0.9576,-0.1462,0.932
18.445000,-0.0450,0.9859,-0.0876,0.956
18.447000,-0.0450,0.9859,-0.0837,0.956
18.458000,-0.0498,0.9957,-0.0739,0.965
18.467000,-0.0508,0.9889,-0.0436,0.956
18.478000,-0.0391,1.0113,-0.0367,0.977
18.487000,-0.0382,1.0162,-0.0553,0.983
18.497000,-0.0410,0.9977,-0.0895,0.968
18.523000,-0.0410,0.9917,-0.1179,0.965
18.524000,-0.0489,0.9771,-0.1354,0.954
18.529000,-0.0577,0.9742,-0.1462,0.954
18.536000,-0.0841,0.9673,-0.1774,0.957
18.547000,-0.1036,0.9576,-0.1823,0.952
18.559000,-0.1330,0.9595,-0.2018,0.964
18.566000,-0.1407,0.9586,-0.1902,0.962
18.577000,-0.1241,0.9654,-0.1941,0.966
18.587000,-0.0782,0.9820,-0.1608,0.968
18.597000,-0.0489,0.9801,-0.1452,0.959
18.620000,-0.0489,0.9673,-0.1394,0.945
18.622000,-0.0469,0.9703,-0.1491,0.950
18.630000,-0.0430,0.9605,-0.1491,0.940
18.637000,-0.0401,0.9615,-0.1501,0.940
18.647000,-0.0459,0.9703,-0.1422,0.948
18.659000,-0.0636,0.9771,-0.1501,0.959
18.668000,-0.0713,0.9733,-0.1462,0.955
18.677000,-0.0733,0.9693,-0.1208,0.948
18.687000,-0.0664,0.9722,-0.1159,0.949
18.697000,-0.0450,0.9810,-0.1247,0.956
18.715000,-0.0450,0.9722,-0.1491,0.951
18.717000,-0.0557,0.9673,-0.1608,0.950
18.738000,-0.0636,0.9673,-0.1569,0.950
18.740000,-0.0664,0.9693,-0.1687,0.955
18.747000,-0.0645,0.9712,-0.1794,0.959
18.760000,-0.0430,0.9733,-0.1510,0.952
18.768000,0.0039,0.9752,-0.1550,0.951
18.777000,0.0127,0.9781,-0.1471,0.951
18.787000,0.0117,0.9722,-0.1482,0.946
18.796000,-0.0235,0.9712,-0.1422,0.947
18.811000,-0.0440,0.9663,-0.1608,0.948
18.817000,-0.0498,0.9654,-0.1608,0.947
18.828000,-0.0528,0.9693,-0.1687,0.953
18.838000,-0.0303,0.9673,-0.1687,0.948
18.847000,-0.0293,0.9712,-0.1608,0.951
18.858000,-0.0322,0.9644,-0.1550,0.943
18.871000,-0.0273,0.9684,-0.1422,0.944
18.877000,-0.0098,0.9742,-0.1364,0.948
18.889000,0.0127,0.9673,-0.1520,0.942
18.897000,0.0176,0.9684,-0.1569,0.943
18.906000,0.0010,0.9684,-0.1745,0.948
18.933000,-0.0059,0.9693,-0.1785,0.950
18.934000,-0.0030,0.9566,-0.1794,0.938
18.937000,0.0039,0.9644,-0.1696,0.943
18.956000,0.0019,0.9722,-0.1716,0.951
18.958000,0.0166,0.9693,-0.1618,0.945
18.970000,-0.0030,0.9742,-0.1657,0.952
18.977000,-0.0215,0.9722,-0.1764,0.954
18.988000,-0.0264,0.9615,-0.1794,0.944
19.005000,-0.0098,0.9654,-0.1677,0.944
19.007000,-0.0196,0.9654,-0.1599,0.944
19.025000,-0.0137,0.9663,-0.1540,0.943
19.030000,-0.0039,0.9752,-0.1520,0.951
19.049000,-0.0030,0.9712,-0.1540,0.947
19.051000,-0.0010,0.9673,-0.1696,0.946
19.057000,-0.0039,0.9673,-0.1804,0.948
19.067000,0.0010,0.9684,-0.1853,0.950
19.076000,-0.0010,0.9635,-0.1902,0.946
19.087000,0.0049,0.9644,-0.1882,0.946
19.100000,0.0088,0.9605,-0.2039,0.946
19.107000,0.0098,0.9537,-0.1941,0.937
19.121000,-0.0068,0.9693,-0.1941,0.953
19.127000,0.0098,0.9663,-0.1950,0.949
19.144000,0.0166,0.9663,-0.1931,0.949
19.147000,0.0088,0.9644,-0.1764,0.944
19.157000,0.0088,0.9586,-0.1853,0.940
19.172000,-0.0068,0.9595,-0.1804,0.941
19.177000,-0.0098,0.9635,-0.1970,0.949
19.189000,-0.0088,0.9635,-0.1764,0.944
19.205000,0.0000,0.9644,-0.1872,0.947
19.213000,-0.0049,0.9663,-0.1774,0.947
19.225000,-0.0107,0.9654,-0.1882,0.949
19.227000,-0.0352,0.9566,-0.1853,0.942
19.237000,-0.0333,0.9576,-0.1872,0.943
19.249000,-0.0147,0.9644,-0.1834,0.947
19.257000,-0.0176,0.9586,-0.1834,0.942
19.270000,-0.0333,0.9635,-0.1764,0.946
19.281000,-0.0391,0.9693,-0.1745,0.952
19.288000,-0.0615,0.9527,-0.1834,0.941
19.300000,-0.0596,0.9488,-0.1785,0.936
19.307000,-0.0391,0.9605,-0.1764,0.944
19.317000,-0.0313,0.9605,-0.1804,0.944
19.330000,-0.0342,0.9595,-0.1764,0.943
19.340000,-0.0313,0.9635,-0.1608,0.943
19.354000,-0.0254,0.9761,-0.1764,0.958
19.361000,-0.0342,0.9761,-0.1608,0.956
19.369000,-0.0528,0.9556,-0.1745,0.941
19.378000,-0.0410,0.9703,-0.1862,0.956
19.387000,-0.0342,0.9566,-0.1843,0.942
19.400000,-0.0615,0.9527,-0.1941,0.943
19.407000,-0.0821,0.9644,-0.1834,0.955
19.418000,-0.0772,0.9781,-0.1834,0.968
19.434000,-0.0469,0.9722,-0.1960,0.961
19.437000,-0.0606,0.9576,-0.2078,0.951
19.451000,-0.0938,0.9576,-0.2400,0.964
19.457000,-0.1104,0.9635,-0.2468,0.974
19.471000,-0.0918,0.9595,-0.2272,0.962
19.478000,-0.0811,0.9576,-0.2048,0.953
19.487000,-0.0636,0.9722,-0.1980,0.963
19.497000,-0.0284,0.9761,-0.1960,0.962
19.518000,-0.0322,0.9810,-0.2067,0.970
19.520000,-0.0567,0.9722,-0.2116,0.965
19.528000,-0.0410,0.9693,-0.2234,0.963
19.540000,-0.0107,0.9547,-0.2116,0.943
19.547000,0.0127,0.9556,-0.2185,0.944
19.559000,0.0205,0.9663,-0.2029,0.951
19.567000,0.0215,0.9703,-0.2039,0.955
19.577000,0.0039,0.9635,-0.1921,0.946
19.587000,-0.0010,0.9693,-0.1902,0.952
19.597000,-0.0205,0.9761,-0.2078,0.964
19.615000,-0.0313,0.9624,-0.1892,0.948
19.617000,-0.0215,0.9635,-0.1804,0.946
19.631000,-0.0196,0.9635,-0.1589,0.942
19.637000,-0.0254,0.9849,-0.1559,0.963
19.647000,-0.0664,0.9889,-0.1882,0.978
19.659000,-0.1221,0.9928,-0.2214,0.998
19.667000,-0.1535,0.9830,-0.2488,1.002
19.678000,-0.1515,0.9556,-0.2458,0.975
19.691000,-0.1270,0.9498,-0.1970,0.953
19.697000,-0.0860,0.9712,-0.1531,0.957
19.708000,-0.0518,0.9869,-0.1179,0.962
19.717000,-0.0459,0.9712,-0.1012,0.943
19.732000,-0.0801,0.9644,-0.1179,0.944
19.741000,-0.1076,0.9771,-0.1324,0.963
19.750000,-0.1251,0.9722,-0.1531,0.965
19.760000,-0.1281,0.9644,-0.1726,0.962
19.767000,-0.0880,0.9595,-0.1520,0.946
19.777000,-0.0694,0.9595,-0.1559,0.943
19.791000,-0.0567,0.9576,-0.1599,0.940
19.798000,-0.0528,0.9586,-0.1354,0.937
19.809000,-0.0440,0.9615,-0.1168,0.936
19.817000,-0.0538,0.9752,-0.1217,0.951
19.830000,-0.0684,0.9693,-0.1198,0.947
19.847000,-0.0645,0.9722,-0.1110,0.948
19.848000,-0.0459,0.9810,-0.0827,0.951
19.860000,-0.0684,0.9761,-0.1070,0.952
19.867000,-0.0694,0.9752,-0.1149,0.952
19.877000,-0.0489,0.9869,-0.0924,0.958
19.890000,-0.0273,0.9771,-0.1022,0.947
19.897000,-0.0382,0.9733,-0.1081,0.945
19.907000,-0.0626,0.9820,-0.1051,0.957
19.929000,-0.0880,0.9703,-0.0954,0.948
19.930000,-0.0821,0.9673,-0.0807,0.943
19.938000,-0.0772,0.9663,-0.0807,0.941
19.948000,-0.0713,0.9624,-0.0670,0.935
19.957000,-0.0587,0.9615,-0.0690,0.932
19.970000,-0.0772,0.9673,-0.0788,0.942
19.977000,-0.0841,0.9654,-0.0846,0.941
19.988000,-0.1055,0.9722,-0.0905,0.952
19.997000,-0.1134,0.9761,-0.0827,0.957
20.009000,-0.1172,0.9733,-0.0807,0.955
20.017000,-0.1153,0.9771,-0.0846,0.958
20.029000,-0.1104,0.9810,-0.0739,0.960
20.050000,-0.1076,0.9712,-0.0748,0.950
20.054000,-0.1183,0.9576,-0.0758,0.939
20.058000,-0.1123,0.9663,-0.0739,0.946
20.068000,-0.1104,0.9722,-0.0602,0.951
20.079000,-0.0987,0.9810,-0.0562,0.957
20.089000,-0.0821,0.9791,-0.0280,0.950
20.097000,-0.0792,0.9663,-0.0289,0.937
20.107000,-0.0655,0.9771,-0.0318,0.946
20.129000,-0.0655,0.9879,-0.0494,0.958
20.131000,-0.0841,0.9869,-0.0748,0.962
20.137000,-0.0987,0.9810,-0.0924,0.960
20.150000,-0.0958,0.9849,-0.1159,0.966
20.157000,-0.0890,0.9917,-0.1032,0.970
20.170000,-0.0899,0.9966,-0.1110,0.976
20.177000,-0.0909,1.0045,-0.1081,0.983
20.187000,-0.0723,1.0055,-0.0963,0.980
20.199000,-0.0664,1.0171,-0.0963,0.991
20.207000,0.0176,1.0427,-0.0837,1.007
20.217000,-0.0098,1.0329,-0.0807,0.999
20.228000,-0.0117,1.0357,-0.0865,1.002
20.237000,0.0587,1.0788,-0.1403,1.048
20.254000,0.0868,1.0856,-0.1745,1.061
20.256000,0.0557,1.0465,-0.1638,1.020
20.267000,-0.0068,0.9635,-0.2067,0.951
20.277000,-0.0382,0.9439,-0.3015,0.961
20.287000,-0.1046,0.9654,-0.2615,0.979
20.300000,-0.1700,0.9321,-0.2400,0.956
20.308000,-0.1740,0.8960,-0.2293,0.921
20.320000,-0.1593,0.8618,-0.1990,0.877
20.337000,-0.1114,0.8442,-0.1452,0.838
20.346000,-0.0107,0.8286,-0.0680,0.795
20.347000,0.1269,0.8364,-0.1051,0.805
20.357000,0.2491,0.8501,-0.0182,0.828
20.368000,0.3214,0.8667,0.0257,0.862
20.381000,0.3176,0.8941,0.0169,0.887
20.390000,0.1953,0.9684,-0.0807,0.940
20.413000,-0.0909,1.0886,-0.0348,1.060
20.422000,-0.1632,1.1179,-0.0485,1.103
20.433000,-0.3655,1.1384,-0.0123,1.180
20.437000,-0.4076,1.1296,0.0315,1.188
20.446000,-0.5218,1.0905,0.1508,1.212
20.460000,-0.6587,1.0318,0.1997,1.243
20.466000,-0.5961,1.0182,0.2270,1.201
20.477000,-0.0235,0.9586,0.2202,0.944
20.487000,0.1182,0.9409,0.0228,0.900
20.498000,0.0322,0.9889,-0.0378,0.949
20.507000,-0.0948,1.0436,-0.1569,1.029
20.522000,-0.2043,1.0583,-0.2312,1.081
20.530000,-0.2218,1.0171,-0.2859,1.061
20.537000,-0.1446,0.9635,-0.3045,0.998
20.546000,-0.0430,0.9400,-0.2664,0.947
20.557000,0.0019,0.9488,-0.2224,0.939
20.567000,0.0352,0.9712,-0.1941,0.953
20.580000,0.0381,0.9830,-0.1168,0.950
20.587000,0.0312,1.0045,-0.0797,0.968
20.597000,0.0264,1.0260,-0.0406,0.987
20.613000,0.0303,1.0318,-0.0123,0.991
20.627000,0.0176,1.0250,-0.0143,0.985
20.628000,-0.0166,1.0064,-0.0064,0.969
20.637000,-0.0313,0.9859,-0.0113,0.950
20.646000,-0.0508,0.9771,-0.0446,0.945
20.660000,-0.0713,0.9624,-0.0807,0.936
20.667000,-0.0831,0.9703,-0.1042,0.948
20.677000,-0.1241,0.9635,-0.1324,0.953
20.687000,-0.1241,0.9673,-0.1373,0.957
20.697000,-0.1123,0.9712,-0.1277,0.957
20.715000,-0.0869,0.9761,-0.1110,0.955
20.725000,-0.0645,0.9801,-0.1100,0.956
20.727000,-0.0664,0.9810,-0.1002,0.956
20.737000,-0.0547,0.9869,-0.0837,0.958
20.747000,-0.0450,0.9938,-0.0816,0.963
20.758000,-0.0596,0.9947,-0.0865,0.967
20.767000,-0.0694,0.9879,-0.0924,0.962
20.777000,-0.0958,0.9801,-0.0944,0.959
20.788000,-0.1065,0.9820,-0.0886,0.962
20.797000,-0.1163,0.9810,-0.0846,0.962
20.811000,-0.1349,0.9781,-0.0856,0.963
20.817000,-0.1221,0.9684,-0.0758,0.950
20.828000,-0.1085,0.9761,-0.0856,0.956
20.849000,-0.0958,0.9703,-0.0758,0.947
20.850000,-0.0880,0.9801,-0.0837,0.956
20.858000,-0.0880,0.9859,-0.0924,0.963
20.867000,-0.0772,0.9820,-0.0983,0.958
20.879000,-0.0772,0.9791,-0.1188,0.958
20.888000,-0.0811,0.9761,-0.1198,0.956
20.897000,-0.0772,0.9830,-0.1091,0.960
20.907000,-0.0752,0.9820,-0.0963,0.958
20.920000,-0.0723,0.9849,-0.1070,0.961
20.931000,-0.0987,0.9859,-0.1168,0.968
20.941000,-0.1036,0.9849,-0.0973,0.965
20.951000,-0.1055,0.9781,-0.0865,0.958
20.957000,-0.1085,0.9761,-0.0914,0.957
20.969000,-0.1123,0.9742,-0.0895,0.955
20.976000,-0.1027,0.9635,-0.0846,0.943
20.987000,-0.1085,0.9733,-0.0846,0.953
20.997000,-0.0850,0.9752,-0.0837,0.951
21.007000,-0.0831,0.9742,-0.0778,0.949
21.025000,-0.0762,0.9781,-0.0837,0.952
21.033000,-0.0821,0.9742,-0.0924,0.951
21.045000,-0.0821,0.9703,-0.0914,0.947
21.047000,-0.0723,0.9761,-0.0837,0.950
21.056000,-0.0733,0.9771,-0.0914,0.952
21.071000,-0.0655,0.9820,-0.0827,0.955
21.076000,-0.0674,0.9761,-0.0895,0.950
21.087000,-0.0841,0.9703,-0.0905,0.947
21.097000,-0.1016,0.9693,-0.0963,0.949
21.114000,-0.0880,0.9801,-0.0846,0.956
21.134000,-0.0772,0.9781,-0.0797,0.952
21.135000,-0.0713,0.9722,-0.0690,0.945
21.137000,-0.0801,0.9810,-0.0807,0.956
21.147000,-0.0762,0.9840,-0.0886,0.959
21.156000,-0.0801,0.9761,-0.0963,0.953
21.168000,-0.0978,0.9722,-0.0924,0.951
21.177000,-0.1085,0.9761,-0.1110,0.959
21.186000,-0.1065,0.9761,-0.1032,0.958
21.200000,-0.0967,0.9859,-0.0895,0.964
21.207000,-0.0987,0.9771,-0.0886,0.956
21.217000,-0.0958,0.9703,-0.0807,0.948
21.227000,-0.0997,0.9761,-0.0846,0.955
21.241000,-0.0997,0.9712,-0.0816,0.949
21.263000,-0.0880,0.9733,-0.0807,0.949
21.265000,-0.0831,0.9733,-0.0788,0.948
21.267000,-0.0792,0.9722,-0.0837,0.947
21.277000,-0.0801,0.9752,-0.0876,0.951
21.287000,-0.0704,0.9810,-0.0993,0.956
21.300000,-0.0841,0.9820,-0.1188,0.962
21.309000,-0.0938,0.9771,-0.1022,0.956
21.320000,-0.0967,0.9771,-0.1110,0.958
21.329000,-0.0978,0.9801,-0.0944,0.959
21.340000,-0.0860,0.9810,-0.0905,0.958
21.361000,-0.0782,0.9752,-0.0778,0.949
21.362000,-0.0782,0.9733,-0.0700,0.947
21.366000,-0.0811,0.9733,-0.0758,0.948
21.378000,-0.0743,0.9849,-0.0758,0.958
21.386000,-0.0606,0.9791,-0.0816,0.951
21.399000,-0.0694,0.9810,-0.0876,0.955
21.407000,-0.0733,0.9742,-0.0827,0.948
21.427000,-0.0694,0.9810,-0.1061,0.957
21.429000,-0.0782,0.9722,-0.1051,0.949
21.437000,-0.0772,0.9684,-0.0993,0.945
21.448000,-0.0782,0.9733,-0.1032,0.950
21.457000,-0.0752,0.9703,-0.1012,0.947
21.466000,-0.0684,0.9742,-0.0954,0.949
21.478000,-0.0655,0.9810,-0.0905,0.954
21.489000,-0.0704,0.9771,-0.1022,0.953
21.498000,-0.0733,0.9801,-0.0954,0.955
21.507000,-0.0713,0.9742,-0.0895,0.949
21.517000,-0.0645,0.9771,-0.0993,0.952
21.542000,-0.0664,0.9801,-0.0954,0.954
21.544000,-0.0587,0.9722,-0.0993,0.946
21.547000,-0.0577,0.9771,-0.0944,0.950
21.559000,-0.0587,0.9742,-0.1081,0.949
21.567000,-0.0655,0.9761,-0.1228,0.954
21.577000,-0.0792,0.9752,-0.1140,0.954
21.592000,-0.0899,0.9693,-0.1384,0.953
21.597000,-0.0890,0.9771,-0.1091,0.957
21.608000,-0.0918,0.9781,-0.1208,0.959
21.617000,-0.0743,0.9742,-0.1042,0.951
21.632000,-0.0713,0.9722,-0.0973,0.947
21.641000,-0.0636,0.9781,-0.0924,0.952
21.662000,-0.0557,0.9869,-0.0924,0.959
21.663000,-0.0606,0.9840,-0.1042,0.958
21.673000,-0.0704,0.9810,-0.1149,0.958
21.681000,-0.0792,0.9840,-0.1266,0.964
21.686000,-0.0909,0.9820,-0.1286,0.964
21.698000,-0.0880,0.9761,-0.1247,0.957
21.709000,-0.0899,0.9801,-0.1228,0.961
21.717000,-0.0860,0.9712,-0.1130,0.951
21.732000,-0.0811,0.9752,-0.1149,0.954
21.738000,-0.0860,0.9752,-0.1130,0.955
21.747000,-0.0733,0.9771,-0.1091,0.954
21.757000,-0.0743,0.9840,-0.1159,0.962
21.767000,-0.0664,0.9752,-0.1168,0.952
21.777000,-0.0704,0.9712,-0.1228,0.950
21.789000,-0.0674,0.9801,-0.1217,0.958
21.796000,-0.0567,0.9742,-0.1091,0.949
21.807000,-0.0684,0.9722,-0.1179,0.950
21.817000,-0.0615,0.9722,-0.1119,0.948
21.836000,-0.0567,0.9820,-0.1168,0.957
21.838000,-0.0615,0.9810,-0.1149,0.957
21.847000,-0.0626,0.9742,-0.1188,0.951
21.860000,-0.0674,0.9733,-0.1198,0.951
21.868000,-0.0723,0.9801,-0.1179,0.958
21.877000,-0.0743,0.9742,-0.1256,0.954
21.888000,-0.0743,0.9761,-0.1140,0.954
21.899000,-0.0547,0.9742,-0.1140,0.949
21.906000,-0.0615,0.9673,-0.1070,0.942
21.917000,-0.0713,0.9781,-0.1256,0.957
21.936000,-0.0664,0.9752,-0.1217,0.953
21.938000,-0.0880,0.9771,-0.1345,0.960
21.946000,-0.0909,0.9830,-0.1315,0.966
21.959000,-0.0831,0.9733,-0.1354,0.955
21.969000,-0.0694,0.9761,-0.1081,0.952
21.976000,-0.0684,0.9830,-0.1168,0.960
21.987000,-0.0792,0.9752,-0.1110,0.953
21.997000,-0.0869,0.9712,-0.1228,0.952
22.007000,-0.0801,0.9752,-0.1247,0.955
22.024000,-0.0792,0.9742,-0.1277,0.955
22.030000,-0.0704,0.9781,-0.1130,0.955
22.042000,-0.0713,0.9742,-0.1198,0.952
22.046000,-0.0655,0.9761,-0.1208,0.953
22.057000,-0.0645,0.9791,-0.1277,0.957
22.072000,-0.0743,0.9781,-0.1286,0.958
22.077000,-0.0782,0.9684,-0.1335,0.950
22.088000,-0.0752,0.9712,-0.1228,0.950
22.102000,-0.0713,0.9761,-0.1217,0.954
22.109000,-0.0645,0.9771,-0.1228,0.955
22.119000,-0.0626,0.9801,-0.1140,0.956
22.127000,-0.0567,0.9722,-0.1159,0.948
22.146000,-0.0723,0.9761,-0.1247,0.955
22.156000,-0.0655,0.9742,-0.1228,0.952
22.157000,-0.0655,0.9712,-0.1159,0.948
22.173000,-0.0684,0.9703,-0.1277,0.949
22.177000,-0.0684,0.9673,-0.1130,0.944
22.187000,-0.0626,0.9712,-0.1119,0.947
22.202000,-0.0645,0.9733,-0.1149,0.950
22.208000,-0.0469,0.9722,-0.0963,0.944
22.218000,-0.0577,0.9693,-0.1042,0.943
22.227000,-0.0713,0.9693,-0.1130,0.947
22.240000,-0.0869,0.9722,-0.1247,0.954
22.259000,-0.0841,0.9722,-0.1256,0.953
22.261000,-0.0782,0.9761,-0.1168,0.955
22.268000,-0.0743,0.9820,-0.1168,0.960
22.283000,-0.0674,0.9849,-0.1130,0.961
22.288000,-0.0664,0.9712,-0.1032,0.946
22.302000,-0.0831,0.9673,-0.1247,0.948
22.307000,-0.0831,0.9761,-0.1286,0.957
22.317000,-0.0782,0.9752,-0.1247,0.955
22.327000,-0.0723,0.9703,-0.1277,0.950
22.338000,-0.0674,0.9742,-0.1247,0.952
22.356000,-0.0606,0.9801,-0.1168,0.956
22.358000,-0.0596,0.9733,-0.1061,0.948
22.369000,-0.0547,0.9684,-0.1140,0.943
22.383000,-0.0636,0.9693,-0.1179,0.946
22.388000,-0.0664,0.9752,-0.1217,0.953
22.398000,-0.0733,0.9752,-0.1228,0.954
22.407000,-0.0645,0.9791,-0.1159,0.956
22.419000,-0.0538,0.9791,-0.1217,0.955
22.438000,-0.0440,0.9781,-0.1168,0.952
22.439000,-0.0557,0.9742,-0.1149,0.949
22.457000,-0.0664,0.9801,-0.1130,0.956
22.460000,-0.0772,0.9771,-0.1179,0.956
22.467000,-0.0801,0.9761,-0.1217,0.956
22.478000,-0.0733,0.9742,-0.1208,0.953
22.487000,-0.0626,0.9733,-0.1188,0.950
22.498000,-0.0557,0.9752,-0.1208,0.951
22.507000,-0.0518,0.9771,-0.1159,0.952
22.521000,-0.0577,0.9752,-0.1130,0.950
22.534000,-0.0694,0.9752,-0.1228,0.953
22.548000,-0.0733,0.9722,-0.1266,0.952
22.548000,-0.0733,0.9761,-0.1179,0.954
22.557000,-0.0645,0.9712,-0.1168,0.948
22.569000,-0.0615,0.9752,-0.1168,0.951
22.577000,-0.0547,0.9733,-0.1100,0.948
22.588000,-0.0538,0.9742,-0.1228,0.950
22.597000,-0.0713,0.9733,-0.1228,0.952
22.609000,-0.0606,0.9801,-0.1159,0.956
22.616000,-0.0518,0.9761,-0.1091,0.950
22.628000,-0.0577,0.9712,-0.1266,0.948
22.637000,-0.0694,0.9752,-0.1277,0.954
22.648000,-0.0674,0.9771,-0.1217,0.955
22.664000,-0.0713,0.9703,-0.1168,0.948
22.666000,-0.0547,0.9742,-0.1022,0.948
22.679000,-0.0743,0.9771,-0.1256,0.956
22.687000,-0.0801,0.9830,-0.1286,0.963
22.697000,-0.0762,0.9771,-0.1198,0.956
22.710000,-0.0557,0.9781,-0.1237,0.954
22.726000,-0.0587,0.9712,-0.1168,0.947
22.727000,-0.0567,0.9761,-0.1277,0.953
22.737000,-0.0567,0.9722,-0.1247,0.949
22.747000,-0.0459,0.9771,-0.1237,0.952
22.765000,-0.0557,0.9752,-0.1277,0.952
22.768000,-0.0674,0.9752,-0.1286,0.954
22.781000,-0.0557,0.9761,-0.1208,0.952
22.790000,-0.0538,0.9761,-0.1266,0.953
22.797000,-0.0538,0.9733,-0.1305,0.950
22.809000,-0.0664,0.9733,-0.1324,0.952
22.817000,-0.0567,0.9771,-0.1179,0.953
22.829000,-0.0664,0.9722,-0.1315,0.951
22.846000,-0.0567,0.9742,-0.1256,0.951
22.857000,-0.0557,0.9742,-0.1247,0.951
22.857000,-0.0518,0.9791,-0.1119,0.953
22.867000,-0.0636,0.9771,-0.1266,0.955
22.877000,-0.0636,0.9781,-0.1188,0.955
22.898000,-0.0713,0.9722,-0.1315,0.952
22.899000,-0.0743,0.9712,-0.1286,0.951
22.907000,-0.0850,0.9673,-0.1433,0.951
22.916000,-0.0733,0.9801,-0.1286,0.960
22.933000,-0.0694,0.9722,-0.1256,0.951
22.937000,-0.0684,0.9712,-0.1208,0.949
22.953000,-0.0664,0.9712,-0.1247,0.949
22.956000,-0.0713,0.9722,-0.1247,0.951
22.970000,-0.0664,0.9742,-0.1208,0.952
22.976000,-0.0636,0.9742,-0.1208,0.951
22.989000,-0.0587,0.9791,-0.1277,0.956
22.996000,-0.0577,0.9742,-0.1286,0.952
23.007000,-0.0489,0.9712,-0.1277,0.947
23.018000,-0.0538,0.9693,-0.1277,0.946
23.029000,-0.0606,0.9733,-0.1394,0.953
23.050000,-0.0743,0.9712,-0.1403,0.953
23.052000,-0.0626,0.9761,-0.1403,0.956
23.057000,-0.0645,0.9733,-0.1373,0.953
23.068000,-0.0567,0.9703,-0.1266,0.947
23.077000,-0.0528,0.9684,-0.1237,0.945
23.090000,-0.0469,0.9752,-0.1247,0.951
